#Select Statistics Per TCE From the Data Validation XML Files                   
#Mission = TESS                                                                 
#Search = tess2018206190142                                                     
#Sectors = s0001-s0003                                                          
#Created Date = 2021-09-07                                                      
#                                                                               
tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err
00349518888-01,349518888,1,s0001-s0003,2021-09-07,58.898699999999998,-1.0,1334.98,-1.0,2458334.98,-1.0,5.6894199999999999E-2,-1.0,83.790700000000001,-1.0,89.944999999999993,-1.0,8.0363799999999999E-2,-1.0,5.6592000000000002,-1.0,0.30653599999999998,-1.0,3854.5,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,2,mandel-agol_geometric_transit_model,true,7.0866090000000002,1473.606,1584.8679999999999,7.5637939999999997,6.0774840000000001,5.2690400000000004,271,321.93549999999999,6.2111299999999998,-1.0,0.29641000000000001,-1.0,261.78699999999998,-1.0,1.10998,-1.0,1,0101,3230.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,58.912487030029297,-1.0,1335.0129815147,-1.0,2458335.0129815149,-1.0,3.0655754380803302,-1.0,8.1900504128280302E-2,-1.0,2667.3154459146999,-1.0,true,32718,2325,2.0427490000000001,1242.0319999999999,0.038309,0.58530230000000005,3.54576,-5.9915589999999996,1.11111,0.723611,7.5089610000000002,7.4783799999999996,3.4848379999999999,0.0,0.0,1556.1489999999999,1035.5540000000001,2542.152,422.92610000000002,1.501755,5.3918759999999999,4.7792188515569004E-7,9.8272929999999992,-7.451282,3.1822729999999999,2,2.9314290000000001,3.2713459999999999,-31.052099999999999,19.276579999999999,10.833259999999999,18.76857,32.887569999999997,19.222110000000001,-29.748280000000001,15.416130000000001,16.706720000000001,14.08348,34.11853,20.205490000000001
00349519074-01,349519074,1,s0001-s0003,2021-09-07,68.2059,-1.0,1326.6500000000001,-1.0,2458326.6499999999,-1.0,0.0302352,-1.0,45.711100000000002,-1.0,89.915599999999998,-1.0,6.7317799999999997E-2,-1.0,11.7194,-1.0,0.34551399999999999,-1.0,1095.01,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.73476339999999996,-0.56565220000000005,0.99769870000000005,-0.43990940000000001,2,mandel-agol_geometric_transit_model,true,8.5261499999999995,2557.8119999999999,2740.0,6.8610429999999996,5.2081470000000003,6.8269999999999997E-2,607,652.04380000000003,3.0070600000000001,-1.0,0.32552500000000001,-1.0,398.57900000000001,-1.0,5.9645900000000003,-1.0,1,0101,5399.4799999999996,47.390099999999997,4.5135899999999998,0.126141,0.37875799999999998,4.9423700000000001E-2,0.91101600000000005,0.14258399999999999,1.306362,0.43101469999999997,TIC7,TIC7,TIC7,TIC7,TIC7-Deriv,68.205535888671903,-1.0,1326.6288516248301,-1.0,2458326.6288516247,-1.0,14.0855601780515,-1.0,3.4521798272059301,-1.0,1757.98793110362,-1.0,true,32692,3818,2.1101890000000001,272.87029999999999,0.0357501,0.5385181,2.1727300000000001,-2.7396150000000001,10.30555,7.06944,6.0352980000000001,7.11972,0.41469549999999999,0.0,0.0,1759.2049999999999,1492.3530000000001,3991.0250000000001,818.19439999999997,1.1781429999999999,4.3890849999999997,7.0840144571198896E-40,3.9195980000000001,1.9591609999999999,0.39202520000000002,2,2.4069389999999999,3.5179170000000002,-16.54524,2.591189,5.196688,3.181451,17.34216,2.6495700000000002,-16.19529,2.5900500000000002,5.3660410000000001,3.1814499999999999,17.061119999999999,2.6544319999999999
00349642881-01,349642881,1,s0001-s0003,2021-09-07,1.4735199999999999,-1.0,1326.1099999999999,-1.0,2458326.1099999999,-1.0,0.36371700000000001,-1.0,5.7051600000000002,-1.0,81.382300000000001,-1.0,0.85486200000000001,-1.0,2.13313,-1.0,1.06656,-1.0,88235.199999999997,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.68586639999999999,-0.56467279999999997,1.071631,-0.464416,50,mandel-agol_geometric_transit_model,true,46.915680000000002,12374.98,14551.98,41.025350000000003,196.87389999999999,120.2079,2057,2030.9380000000001,39.706899999999997,-1.0,2.5354700000000001E-2,-1.0,1381.4300000000001,-1.0,860.66099999999994,-1.0,3,0111,4985.0,180.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,1.47355031967163,-1.0,1326.11100273788,-1.0,2458326.1110027377,-1.0,2.08505254850584,-1.0,0.87208007662673304,-1.0,92560.559544180505,-1.0,true,50776,17085,14.665100000000001,25986.75,-0.938165,1.3624160000000001,16.17231,-4.9270709999999998,0.73326999999999998,0.815217,7.7866460000000002,32.898519999999998,0.3145635,8.7318949999999999E-7,0.0,5.8292539999999997,7.9226609999999997,3318.7260000000001,1133.9860000000001,0.60954949999999997,1.7067479999999999,-1.0,-1.0,-1.0,-1.0,-1,26.981750000000002,6.6113910000000002,-54.287680000000002,23.769819999999999,26.353079999999999,3.2510309999999998,60.345970000000001,21.430589999999999,0.62702950000000002,2.5705789999999999,3.1158709999999999E-2,2.5563440000000002,0.62780320000000001,2.5705439999999999
00349642881-02,349642881,2,s0001-s0003,2021-09-07,1.4734,-1.0,1325.3800000000001,-1.0,2458325.3799999999,-1.0,0.261048,-1.0,4.4460699999999997,-1.0,77.461200000000005,-1.0,0.96524500000000002,-1.0,2.1171199999999999,-1.0,1.0585599999999999,-1.0,32172.299999999999,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.68586639999999999,-0.56467279999999997,1.071631,-0.464416,48,mandel-agol_geometric_transit_model,true,18.535769999999999,8580.8389999999999,10208.01,16.854420000000001,71.675849999999997,50.654449999999997,1359,1343.0450000000001,28.4985,-1.0,2.5353400000000002E-2,-1.0,1381.46,-1.0,860.75199999999995,-1.0,3,0111,4985.0,180.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,1.4733916249683301,-1.0,1325.38031753014,-1.0,2458325.3803175301,-1.0,2.0912559085851998,-1.0,1.0441884994728601,-1.0,35179.878805343898,-1.0,true,40536,11047,4.6356270000000004,8706.9159999999993,-0.308063,1.2191259999999999,3.1379800000000002,-3.819331,-0.19006000000000001,0.572222,7.1931200000000004,15.82194,0.3090831,0.000002472629,8.7318949999999999E-7,3.7911160000000002,19.138639999999999,2980.3789999999999,3762.9879999999998,0.14583670000000001,0.42486859999999999,-1.0,-1.0,-1.0,-1.0,-1,13.641500000000001,1.9700789999999999,-61.433819999999997,26.154920000000001,26.42952,3.3081119999999999,66.877750000000006,24.061419999999998,2.4734219999999998,2.6217250000000001,0.27526909999999999,2.51973,2.4886919999999999,2.620501
00349642881-03,349642881,3,s0001-s0003,2021-09-07,1.4722299999999999,-1.0,1326.71,-1.0,2458326.71,-1.0,0.13964799999999999,-1.0,1.0583899999999999,-1.0,32.645800000000001,-1.0,0.89118399999999998,-1.0,17.666799999999999,-1.0,8.8333999999999993,-1.0,15398.799999999999,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.68586639999999999,-0.56467279999999997,1.071631,-0.464416,52,mandel-agol_geometric_transit_model,true,12.832549999999999,25132.650000000001,27906.740000000002,9.0877700000000008,54.260309999999997,46.946939999999998,6601,6492.8190000000004,15.2454,-1.0,2.5340000000000001E-2,-1.0,1381.8299999999999,-1.0,861.66099999999994,-1.0,3,0111,4985.0,180.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,1.47249087241761,-1.0,1326.7549838498201,-1.0,2458326.7549838498,-1.0,9.2045297558887906,-1.0,4.39363735798515,-1.0,10042.3704571501,-1.0,true,31141,15448,1.863971,4207.0870000000004,-2.70648,1.7943290000000001,2.9428899999999998,-6.3641350000000001,0.39332,0.740547,5.5757339999999997,7.1500899999999996,0.26221460000000002,0.0,0.000002472629,6.3943130000000004,5.8508389999999997,3397.3690000000001,786.76739999999995,0.92197260000000003,2.5566650000000002,-1.0,-1.0,-1.0,-1.0,-1,11.891120000000001,6.0217239999999999,-14.76885,2.5329199999999998,1.518799,6.3532510000000002,14.84674,2.6021040000000002,74.5261,2.5656560000000002,-22.926179999999999,6.5896679999999996,77.972750000000005,3.1253160000000002
00349643646-01,349643646,1,s0001-s0003,2021-09-07,45.247100000000003,-1.0,1349.0999999999999,-1.0,2458349.1000000001,-1.0,5.9955799999999997E-2,-1.0,74.973799999999997,-1.0,89.964600000000004,-1.0,4.6380900000000003E-2,-1.0,4.8823499999999997,-1.0,0.27674599999999999,-1.0,4232.4700000000003,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.67302919999999999,0.25827739999999999,-0.2152125,4.5738000000000001E-2,2,mandel-agol_geometric_transit_model,true,8.3286219999999993,1014.163,1077.9159999999999,7.1161729999999999,5.390326,4.0615399999999999,144,177.9802,2.7752300000000001,-1.0,0.18987999999999999,-1.0,235.26599999999999,-1.0,0.72403600000000001,-1.0,1,0111,3568.0,63.0,4.8320600000000002,0.36407800000000001,0.0,0.0,0.42399999999999999,6.6000000000000003E-2,5.8437789999999996,4.9826969999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,45.272212982177699,-1.0,1349.0667194524001,-1.0,2458349.0667194524,-1.0,4.2489352125996396,-1.0,1.5554640087933801E-2,-1.0,2308.0397025193602,-1.0,true,50754,1257,2.3761260000000002,1338.5599999999999,-0.0150568,0.65500639999999999,3.27217,-4.0904889999999998,-1.32639,0.388889,7.7242470000000001,8.9062199999999994,5.070919,0.0,0.0,3447.2600000000002,3054.0360000000001,2787.2040000000002,476.12830000000002,1.128428,5.3464010000000002,4.4474080070825602E-15,6.7257290000000003,-0.73592279999999999,1.243484,2,1.791838,3.74214,27.766829999999999,2.693594,43.25441,3.156021,51.399810000000002,3.0283769999999999,65.698570000000004,2.6897180000000001,66.291839999999993,3.1560199999999998,93.332260000000005,2.9342419999999998
00349644606-01,349644606,1,s0001-s0003,2021-09-07,0.38495200000000002,-1.0,1325.3699999999999,-1.0,2458325.3700000001,-1.0,0.0233692,-1.0,1.07342,-1.0,23.678000000000001,-1.0,0.98305399999999998,-1.0,2.1188699999999998,-1.0,1.0594300000000001,-1.0,356.44400000000002,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.44700590000000001,0.42204530000000001,-0.32406659999999998,7.3555720000000005E-2,189,mandel-agol_geometric_transit_model,true,18.276949999999999,25926.98,31112.279999999999,21.857089999999999,214.96029999999999,94.891180000000006,5213,5017.116,3.6250200000000001,-1.0,0.0111755,-1.0,3152.5,-1.0,23342.099999999999,-1.0,2,0111,6336.0,196.0,4.2313999999999998,0.33657900000000002,0.0,0.0,1.4209000000000001,0.20252899999999999,0.4373572,0.34463749999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,0.38499653339385997,-1.0,1325.3669602386501,-1.0,2458325.3669602387,-1.0,2.6531641191343001,-1.0,1.11452668806273,-1.0,689.82099282297395,-1.0,true,50228,24894,15.00545,294.15460000000002,-2.50055,4.4548300000000003,10.80673,-8.4676720000000003,0.19722000000000001,0.270833,3.685365,12.291399999999999,0.25234040000000002,0.0,0.0000002698371,1.538041,1.0703419999999999,5427.9650000000001,641.69560000000001,0.50268139999999994,2.9556469999999999,-1.0,-1.0,-1.0,-1.0,-1,30.84029,17.846070000000001,-1.4424300000000001,2.517935,-27.094259999999998,2.5075799999999999,27.132629999999999,2.507609,-2.0083820000000001,2.519387,-27.685580000000002,2.5459489999999998,27.75834,2.5458099999999999
00349644606-02,349644606,2,s0001-s0003,2021-09-07,0.38500299999999998,-1.0,1325.5599999999999,-1.0,2458325.5600000001,-1.0,0.0137661,-1.0,2.79203,-1.0,89.794799999999995,-1.0,9.9998299999999995E-3,-1.0,1.0928599999999999,-1.0,1.5532900000000001E-2,-1.0,217.161,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.44700590000000001,0.42204530000000001,-0.32406659999999998,7.3555720000000005E-2,186,mandel-agol_geometric_transit_model,true,19.208919999999999,18182.259999999998,11664.65,19.149470000000001,210.1131,277.65390000000002,5338,10248.99,2.1353900000000001,-1.0,1.1176500000000001E-2,-1.0,3152.3600000000001,-1.0,23337.900000000001,-1.0,2,0111,6336.0,196.0,4.2313999999999998,0.33657900000000002,0.0,0.0,1.4209000000000001,0.20252899999999999,0.4373572,0.34463749999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,0.38499653559028002,-1.0,1325.5599762843499,-1.0,2458325.5599762844,-1.0,1.9564494955512901,-1.0,0.68920687522008095,-1.0,357.560757363047,-1.0,true,13330,12751,-1.0,0.0,0,-1.0,0.0,0.0,0.1925,0.192498,4.4417160000000004,15.348470000000001,6.9571900000000006E-2,0.0000002698371,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,20.72353,8.8371580000000005,-0.91790430000000001,2.5169600000000001,-26.640080000000001,2.5125730000000002,26.655889999999999,2.512578,-1.415289,2.5028519999999999,-27.223739999999999,2.5107810000000002,27.2605,2.5107599999999999
00349647610-01,349647610,1,s0001-s0003,2021-09-07,35.899500000000003,-1.0,1335.28,-1.0,2458335.2799999998,-1.0,0.0137699,-1.0,75.426500000000004,-1.0,89.450100000000006,-1.0,0.72387500000000005,-1.0,2.5807899999999999,-1.0,7.2591100000000006E-2,-1.0,194.43000000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,2,mandel-agol_geometric_transit_model,true,6.7147069999999998,771.0172,725.9547,7.330438,5.0506130000000002,0.92952000000000001,137,158.01769999999999,1.50326,-1.0,0.21308199999999999,-1.0,552.51800000000003,-1.0,22.0245,-1.0,1,0111,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,35.899990081787102,-1.0,1335.27689181039,-1.0,2458335.2768918104,-1.0,2.7741269961936101,-1.0,0.52344083173379097,-1.0,227.507560390387,-1.0,true,62263,1108,2.4556119999999999,86.826679999999996,0.0040974,0.66657449999999996,4.83317,-6.9076279999999999,-4.70139,-4.93055,16.788810000000002,7.9608699999999999,9.0444239999999995E-2,0.0,0.0,959.74869999999999,993.28959999999995,4754.7309999999998,1230.154,0.96522580000000002,3.4160050000000002,3.2374187356111499E-4,16.551690000000001,-11.988329999999999,5.3450819999999997,2,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
00349677777-01,349677777,1,s0001-s0003,2021-09-07,26.585599999999999,-1.0,1349.6099999999999,-1.0,2458349.6099999999,-1.0,0.0286574,-1.0,41.836799999999997,-1.0,89.164100000000005,-1.0,0.61035200000000001,-1.0,4.0203300000000004,-1.0,0.17574500000000001,-1.0,884.58000000000004,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,3,mandel-agol_geometric_transit_model,true,11.3932,1821.0450000000001,1451.78,8.9499779999999998,14.66061,34.033000000000001,282,591.02269999999999,3.12852,-1.0,0.17441599999999999,-1.0,610.69799999999998,-1.0,32.872100000000003,-1.0,3,0111,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,26.588882446289102,-1.0,1349.6076369914199,-1.0,2458349.6076369914,-1.0,3.4852999669638298,-1.0,0.0287996420202325,-1.0,485.80471341096899,-1.0,true,67150,2274,7.0164280000000003,609.76610000000005,0.0300372,0.68597030000000003,10.58797,-10.09629,1.9875,1.85278,19.288049999999998,15.35643,3.1831740000000002,0.0,40.49662,1042.6400000000001,330.95569999999998,5365.3819999999996,425.77730000000003,3.1473680000000002,11.167070000000001,2.1871580516616101E-13,13.666219999999999,-3.019962,2.536969,3,0.0,0.0,-28.04477,30.015920000000001,-12.96763,28.66723,30.89771,29.782789999999999,-27.59647,17.61065,-5.6271820000000004,19.890329999999999,28.164349999999999,13.37402
00349677777-02,349677777,2,s0001-s0003,2021-09-07,57.3508,-1.0,1347.55,-1.0,2458347.5499999998,-1.0,3.6813899999999997E-2,-1.0,23.116399999999999,-1.0,87.843699999999998,-1.0,0.86978200000000006,-1.0,10.7043,-1.0,1.4280600000000001,-1.0,1236.51,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,2,mandel-agol_geometric_transit_model,true,11.525740000000001,2934.502,2582.8000000000002,7.2862419999999997,8.2981960000000008,10.481490000000001,453,674.02689999999996,4.0189700000000004,-1.0,0.29119299999999998,-1.0,472.63799999999998,-1.0,11.7933,-1.0,3,0111,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,57.352763702579502,-1.0,1347.48225880992,-1.0,2458347.4822588097,-1.0,6.2576577368105903,-1.0,0.838326407680833,-1.0,874.17202151886499,-1.0,true,67029,3581,-0.4560324,-58.080469999999998,0.0446941,0.59206789999999998,5.2374000000000001,-4.8328740000000003,42.505549999999999,42.8736,13.1656,12.90808,4.7457690000000001,4001.373,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.45907623320945E-10,11.02108,-3.1472340000000001,2.5805370000000001,2,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
00349677777-03,349677777,3,s0001-s0003,2021-09-07,27.940100000000001,-1.0,1351.5699999999999,-1.0,2458351.5699999998,-1.0,0.0282443,-1.0,68.205200000000005,-1.0,89.825400000000002,-1.0,0.20788499999999999,-1.0,3.1515499999999999,-1.0,9.0375399999999995E-2,-1.0,926.32600000000002,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,2,mandel-agol_geometric_transit_model,true,8.4570419999999995,1042.277,870.88260000000002,7.1253339999999996,6.8442660000000002,3.8479100000000002,205,381.8349,3.0834199999999998,-1.0,0.18029100000000001,-1.0,600.66600000000005,-1.0,30.764700000000001,-1.0,3,0111,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,27.937493143734901,-1.0,1351.5786420038901,-1.0,2458351.5786420037,-1.0,2.7256386520131199,-1.0,0.012515122642248,-1.0,1057.32991183016,-1.0,true,61548,1623,5.516553,735.64430000000004,0.0343267,0.64328580000000002,5.8623200000000004,-5.8376460000000003,0.41388999999999998,-6.78055,19.029810000000001,9.3059999999999992,5.0452959999999996,40.49662,4001.373,1383.6500000000001,2242.913,5664.085,2295.4110000000001,0.61645260000000002,2.2058879999999998,2.6948925671897799E-6,11.22077,-2.608212,2.5723950000000002,2,0.0,0.0,-20.675809999999998,2.502151,10.224830000000001,2.5053450000000002,23.065909999999999,2.5027789999999999,-9.7646739999999994,2.5008539999999999,18.072230000000001,2.505344,20.541519999999998,2.5043299999999999
00349762144-01,349762144,1,s0001-s0003,2021-09-07,1.5306200000000001,-1.0,1326.3699999999999,-1.0,2458326.3700000001,-1.0,6.0020499999999997E-2,-1.0,1.45672,-1.0,51.508499999999998,-1.0,0.90666199999999997,-1.0,5.8764700000000003,-1.0,1.6560699999999999,-1.0,3046.8600000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,49,mandel-agol_geometric_transit_model,true,7.407464,27440.529999999999,32630.049999999999,7.0617570000000001,48.879449999999999,20.967700000000001,6662,6253.9099999999999,6.5524199999999997,-1.0,0.0260056,-1.0,867.66999999999996,-1.0,133.94900000000001,-1.0,1,0111,3171.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,1.5307000875473,-1.0,1326.37918864585,-1.0,2458326.3791886456,-1.0,6.2582254335351797,-1.0,1.9416510080496101,-1.0,5886.1135649154703,-1.0,true,53646,25024,5.3304970000000003,2605.1080000000002,-0.182454,1.899721,6.5836399999999999,-4.3121299999999998,1.02098,0.845978,5.8751759999999997,7.2397400000000003,2.4597020000000001E-2,0.0,0.0,22.57517,5.5043379999999997,2924.172,178.2424,3.9196680000000002,11.53767,2.40508196946889E-12,7.4598329999999997,-0.26797739999999998,1.085771,53,7.0995860000000004,8.028022,-4.8722409999999998,2.5304790000000001,0.52206030000000003,2.5294249999999998,4.9001299999999999,2.5304669999999998,1.3387990000000001,2.538062,1.313893,2.5355159999999999,1.8758189999999999,2.536813
00349788265-01,349788265,1,s0001-s0003,2021-09-07,53.3065,-1.0,1349.3599999999999,-1.0,2458349.3599999999,-1.0,3.7519200000000003E-2,-1.0,201.22900000000001,-1.0,89.991299999999995,-1.0,0.0306856,-1.0,2.0987499999999999,-1.0,7.5965400000000002E-2,-1.0,1628.5699999999999,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.48409249999999998,0.23162859999999999,-0.02100687,-5.7981949999999997E-2,2,mandel-agol_geometric_transit_model,true,7.0498770000000004,456.15350000000001,494.86079999999998,7.7605659999999999,6.9413179999999999,7.1352399999999996,113,135.2073,4.6681699999999999,-1.0,0.286028,-1.0,528.899,-1.0,18.493300000000001,-1.0,1,0111,6004.6899999999996,42.222700000000003,4.3646200000000004,0.116281,-9.2268299999999998E-2,4.6399700000000002E-2,1.1396999999999999,0.17300499999999999,0.74101919999999999,0.2280742,TIC7,TIC7,TIC7,TIC7,TIC7-Deriv,53.306930541992202,-1.0,1349.3559087357601,-1.0,2458349.3559087357,-1.0,2.1561334693886298,-1.0,1.07536377207033,-1.0,1896.42399166568,-1.0,true,50972,774,2.4345189999999999,662.56489999999997,0.0369813,0.57549939999999999,4.52332,-3.3755679999999999,-0.80556000000000005,2.7875,6.4730670000000003,8.0567600000000006,1.41388,0.0,0.0,1368.453,2614.0340000000001,4973.6030000000001,2361.6770000000001,0.52311969999999997,1.881885,2.1247031662618199E-8,8.5533149999999996,-2.1506430000000001,1.8619250000000001,2,2.9747499999999998,-3.061239,1.977044,2.5768179999999998,-6.6494789999999998E-2,2.8897840000000001,1.978162,2.5771929999999998,0.5828797,2.5767850000000001,0.34745130000000002,2.8897819999999999,0.67858030000000003,2.6624050000000001
00349790953-01,349790953,1,s0001-s0003,2021-09-07,1.55223,-1.0,1325.9300000000001,-1.0,2458325.9300000002,-1.0,0.11777799999999999,-1.0,2.0777100000000002,-1.0,61.540500000000002,-1.0,0.99010500000000001,-1.0,3.4147799999999999,-1.0,1.70739,-1.0,5664.0299999999997,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.54100000000000004,-9.7799999999999998E-2,0.53300000000000003,-0.28320000000000001,30,mandel-agol_geometric_transit_model,true,37.896900000000002,10965.450000000001,12815.16,31.401540000000001,114.2563,67.230490000000003,1686,1776.4269999999999,10.965400000000001,-1.0,4.7903299999999998E-3,-1.0,2942.0900000000001,-1.0,17707.0,-1.0,1,0101,4997.1000000000004,86.0,2.3599999999999999,0.17000000000000001,-0.53000000000000003,8.9999999999999997E-2,0.85282199999999997,0.85282199999999997,9.7980870000000005E-3,0.010522,TIC7,TIC7,TIC7,TIC7,TIC7-Deriv,1.5520430803298999,-1.0,1325.9377990447599,-1.0,2458325.9377990449,-1.0,3.2768547703881898,-1.0,1.4723718394908301,-1.0,5773.6682183595703,-1.0,true,33321,13555,2.020508,250.6568,-0.0637303,0.93039229999999995,2.8547899999999999,-3.813777,0.39722000000000002,0.268056,7.5864630000000002,23.125710000000002,12.841010000000001,0.0,0.0,2.6316889999999999E-2,3.4527099999999998E-2,1832.126,504.5564,-28.20054,-1.5183310000000001,1.3981138408228499E-90,7.9713370000000001,-0.29998469999999999,1.1626749999999999,52,18.74015,7.3935040000000001,-9.2447549999999996,2.5102760000000002,-7.6958700000000002,2.5112350000000001,12.028790000000001,2.5211899999999998,0.17422109999999999,2.5231210000000002,0.4967702,2.6061670000000001,0.52643479999999998,2.5972010000000001
