# TESS ROOT MEAN SQUARE (RMS) COMBINED DIFFERENTIAL PHOTOMETRIC PRECISION (CDPP)
# Sector: 3;  Native Cadence: 2-min;  TPS Pipeline Instance: 405
#
# TESS Science Processing Operations Center
# NASA Ames Research Center
#
# Columns:
#     ticid - TIC Identifier (Stassun et al. 2018)
#     tmag - TESS Magnitude (Stassun et al. 2018)
#     rrmscdpp00p5 - Robust RMS CDPP (ppm) at 0.5 hr
#     rrmscdpp01p0 - Robust RMS CDPP (ppm) at 1.0 hr
#     rrmscdpp01p5 - Robust RMS CDPP (ppm) at 1.5 hr
#     rrmscdpp02p0 - Robust RMS CDPP (ppm) at 2.0 hr
#     rrmscdpp02p5 - Robust RMS CDPP (ppm) at 2.5 hr
#     rrmscdpp03p0 - Robust RMS CDPP (ppm) at 3.0 hr
#     rrmscdpp03p5 - Robust RMS CDPP (ppm) at 3.5 hr
#     rrmscdpp04p5 - Robust RMS CDPP (ppm) at 4.5 hr
#     rrmscdpp05p0 - Robust RMS CDPP (ppm) at 5.0 hr
#     rrmscdpp06p0 - Robust RMS CDPP (ppm) at 6.0 hr
#     rrmscdpp07p5 - Robust RMS CDPP (ppm) at 7.5 hr
#     rrmscdpp09p0 - Robust RMS CDPP (ppm) at 9.0 hr
#     rrmscdpp10p5 - Robust RMS CDPP (ppm) at 10.5 hr
#     rrmscdpp12p5 - Robust RMS CDPP (ppm) at 12.5 hr
#     rrmscdpp15p0 - Robust RMS CDPP (ppm) at 15.0 hr
#
# Generated on 04-Apr-2025 14:44:48 (Pacific)
#
ticid, tmag,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0
152359002,10.408,348.914,251.257,213.395,187.640,169.726,156.030,145.228,129.139,123.047,113.456,103.218,95.769,89.905,83.630,77.544
152359069,8.648,167.829,151.049,156.433,165.563,176.127,187.838,198.500,208.103,209.308,212.602,220.793,225.950,229.669,235.245,243.002
152359244,8.352,169.034,174.993,192.451,201.880,198.800,196.831,197.360,197.885,197.374,197.070,196.030,193.768,191.368,188.141,184.087
152359281,10.038,262.395,188.803,155.077,134.433,120.138,110.163,102.649,92.735,88.674,82.050,74.531,68.955,64.638,60.249,56.225
152359413,7.851,101.902,76.022,63.697,56.422,51.762,48.345,45.799,42.283,41.038,39.189,37.412,36.283,35.470,34.588,33.601
152359553,13.912,4077.134,3224.451,2942.960,2813.681,2713.047,2624.074,2518.014,2279.752,2164.248,1963.009,1721.465,1536.788,1400.427,1272.155,1163.674
152359725,9.530,213.097,150.654,126.764,112.573,103.785,97.188,92.121,84.739,81.892,77.223,71.781,67.516,64.107,60.526,57.061
152360370,8.681,178.029,153.591,157.718,162.265,167.135,173.941,180.098,184.537,185.189,187.920,196.224,204.449,212.625,224.039,236.687
152360540,11.364,860.356,654.370,566.682,512.825,471.838,444.183,422.666,390.274,377.716,357.189,333.906,316.637,304.068,292.811,284.368
152360546,9.478,228.935,167.360,140.564,124.179,112.674,104.217,97.460,87.231,83.280,76.967,70.163,65.362,61.884,58.632,55.990
152361083,7.865,109.573,90.107,85.065,83.185,82.626,84.516,87.031,92.716,95.884,102.935,112.797,118.136,121.261,126.496,133.966
152361651,13.816,5534.021,4188.759,3538.647,3188.295,2947.029,2770.005,2626.845,2399.092,2303.594,2137.595,1932.220,1768.441,1640.781,1513.746,1400.737
152361684,9.520,243.137,194.109,183.106,180.176,182.441,187.405,192.516,200.728,204.540,213.569,228.022,237.678,245.270,256.775,271.092
152361895,6.410,81.553,89.634,102.533,112.083,114.182,115.896,118.968,122.677,123.800,125.842,128.978,131.435,133.626,136.047,138.514
152440174,9.611,225.044,163.185,136.529,119.906,108.326,99.207,91.923,81.088,77.029,70.811,64.500,60.234,57.135,54.098,51.428
152470489,7.605,93.843,76.742,73.617,72.884,73.793,76.143,78.667,83.051,85.032,89.432,95.054,96.796,96.886,97.336,98.070
152470904,11.292,662.196,553.385,528.243,522.019,520.825,523.617,524.133,514.317,508.672,501.896,500.984,502.490,506.265,514.965,528.066
152471056,9.969,308.110,232.223,201.799,183.862,170.788,160.724,152.492,139.440,134.246,125.918,116.623,109.464,103.649,97.280,90.838
152473571,8.447,152.456,121.460,116.793,118.796,125.389,132.936,140.232,149.833,153.197,160.871,173.282,179.832,183.386,188.937,196.605
152473644,9.463,246.560,211.841,217.094,224.961,233.344,242.055,248.197,247.225,244.483,239.613,236.448,233.105,230.302,228.247,227.500
152475818,12.622,1467.276,1065.270,896.506,792.519,723.559,668.597,624.336,556.121,529.573,486.588,439.092,403.833,376.392,347.912,321.045
152478727,6.870,83.518,67.245,61.967,59.118,57.330,56.493,55.954,55.368,55.364,55.882,57.541,59.545,61.827,65.180,68.820
152501461,10.262,322.606,230.564,187.040,161.736,144.706,131.875,121.988,107.681,102.344,94.044,85.374,79.345,74.853,70.339,66.240
152501502,6.262,73.546,78.731,88.207,95.064,97.682,99.588,102.263,105.385,106.054,107.424,108.912,109.436,109.201,109.100,109.032
152504097,8.149,268.397,211.202,188.180,180.761,180.968,182.646,185.315,191.527,195.299,204.024,216.863,225.159,231.782,242.545,256.690
152504113,10.721,422.976,307.858,259.138,229.946,209.829,195.060,183.276,165.139,157.882,145.795,131.739,121.011,112.739,104.464,97.102
152536709,10.049,282.492,202.765,171.230,152.415,139.511,130.709,123.975,114.470,111.103,106.227,102.033,100.124,99.682,100.621,103.442
152537042,9.044,177.932,128.108,104.931,91.850,82.896,76.221,71.016,63.347,60.438,55.835,50.899,47.370,44.706,42.022,39.592
152537061,11.801,773.971,573.788,472.907,413.954,374.126,346.504,325.405,295.110,283.882,266.375,247.923,234.753,224.489,213.347,201.863
152560209,10.392,415.758,359.003,346.166,352.224,363.435,381.471,400.358,432.390,446.112,477.211,523.176,545.576,556.285,574.370,602.426
152589077,11.461,675.830,480.774,395.169,342.743,307.539,281.981,262.509,234.473,223.961,207.294,189.419,176.832,167.579,158.605,150.827
152589104,9.633,333.720,324.754,343.961,366.354,384.555,407.719,431.027,462.223,472.475,495.062,532.476,556.759,573.308,596.829,627.539
152963935,10.719,406.697,292.252,246.112,216.827,196.594,181.006,168.842,150.736,143.814,132.793,120.889,112.425,106.170,100.081,94.747
152963966,9.831,252.224,182.026,150.426,132.290,119.848,110.835,103.943,94.148,90.603,85.252,80.024,76.686,74.359,72.096,70.050
152964254,11.002,488.502,355.972,305.302,276.708,258.324,243.608,231.444,212.972,206.263,196.805,189.253,186.000,184.943,185.040,186.079
152964595,9.007,166.969,126.680,109.672,98.900,91.328,85.938,81.688,75.218,72.699,68.682,64.320,61.247,59.144,57.465,56.547
152964766,10.135,281.636,200.567,168.215,146.620,134.405,124.647,116.982,105.751,101.517,93.405,85.197,80.998,80.313,75.939,74.561
152965017,7.710,96.767,71.021,59.176,52.470,48.142,44.893,42.394,38.749,37.382,35.261,33.027,31.427,30.187,28.862,27.555
152965232,9.288,192.762,140.168,114.276,99.972,90.554,83.481,77.965,69.853,66.787,61.935,56.752,53.092,50.392,47.759,45.432
152965449,10.167,305.711,216.946,180.125,156.201,139.991,128.123,119.079,105.964,101.019,93.128,84.497,78.151,73.187,67.970,63.031
152965582,10.783,470.839,383.096,342.047,326.743,323.265,319.895,316.972,309.717,306.513,301.423,294.741,286.493,278.262,268.483,256.895
152965736,9.179,187.998,131.992,106.244,92.856,84.238,78.295,73.995,68.291,66.293,63.325,60.449,58.723,57.690,56.933,56.444
152966242,8.644,199.811,186.566,178.523,173.170,167.127,162.409,158.804,152.208,149.224,143.635,135.815,128.355,121.755,114.461,106.937
152966451,8.208,116.497,85.746,72.817,64.481,58.880,54.803,51.661,47.081,45.330,42.510,39.390,37.128,35.464,33.892,32.578
152966636,8.344,156.894,147.974,158.034,166.227,171.487,175.658,179.211,178.788,176.876,173.619,170.717,167.150,163.028,156.884,148.595
152966708,8.608,147.202,107.977,89.747,78.116,70.470,65.249,61.563,56.574,54.676,51.383,47.202,43.792,41.060,38.245,35.625
152966803,9.559,243.106,181.695,159.010,144.447,134.741,128.164,123.478,117.316,115.331,112.661,110.706,110.196,110.766,112.789,116.362
152967716,10.189,311.031,228.631,194.768,172.376,157.253,146.364,138.133,126.353,121.919,114.929,107.358,101.980,98.070,94.398,91.437
152968603,8.811,178.307,144.012,136.849,133.435,132.861,134.442,136.370,139.998,141.970,146.937,155.235,161.664,167.488,176.456,187.467
152968646,9.194,182.085,130.921,108.081,93.745,84.251,77.460,72.364,65.102,62.371,57.994,53.216,49.855,47.454,45.278,43.607
152969181,8.199,128.750,102.289,94.103,91.401,91.032,91.308,91.532,91.186,91.083,91.816,94.455,97.301,100.380,104.873,109.734
152969486,8.807,149.585,107.098,88.017,76.978,69.327,63.597,59.048,52.219,49.600,45.408,40.887,37.612,35.109,32.561,30.220
152969687,9.837,255.960,186.915,155.985,137.682,125.950,117.708,111.791,104.004,101.369,97.574,94.192,92.503,91.853,91.931,92.751
152969695,9.898,279.300,223.101,201.699,187.772,179.556,173.389,168.997,163.042,160.996,158.362,156.194,155.092,155.271,157.500,162.317
152969707,8.863,154.382,113.228,95.707,84.791,77.072,71.091,66.244,58.922,56.159,51.920,47.699,45.003,43.259,41.917,41.316
152969714,9.174,188.916,142.310,122.951,112.617,106.781,103.495,102.031,102.338,103.460,106.623,111.918,116.952,122.186,129.996,138.566
152970197,10.998,480.934,350.623,288.800,251.685,227.324,209.792,196.451,177.074,169.579,157.220,143.086,132.653,124.919,117.576,111.445
152970362,8.939,164.705,118.673,99.890,88.071,80.084,74.264,69.704,62.906,60.271,56.002,51.205,47.593,44.790,41.919,39.280
152970388,13.413,4826.826,3405.441,2784.216,2440.639,2200.030,2022.297,1884.272,1680.780,1603.508,1480.873,1348.088,1251.839,1177.931,1101.592,1029.483
152970468,9.788,301.632,241.014,218.266,204.084,193.528,183.294,172.426,151.404,142.214,127.394,111.224,99.824,91.810,84.669,79.195
152970731,10.006,285.250,206.007,168.399,147.145,131.931,120.881,112.293,99.504,94.543,86.459,78.368,71.838,66.948,62.137,57.888
152970890,12.179,1152.969,911.944,809.787,754.847,715.616,692.894,677.800,660.021,656.158,653.434,657.150,665.033,677.537,701.564,736.772
152971255,9.449,214.174,151.680,126.191,111.803,102.572,95.836,90.730,83.324,80.466,75.737,70.154,65.771,62.299,58.727,55.413
152972531,5.605,550.322,477.276,471.381,503.520,550.831,599.149,641.175,666.569,663.533,655.393,650.967,631.516,605.231,572.276,536.629
152972689,9.446,225.929,167.318,144.699,131.609,123.751,118.248,114.181,108.572,106.527,103.301,99.693,97.114,95.743,95.769,98.006
152972958,7.513,88.766,68.172,61.227,57.396,55.160,54.083,53.765,54.303,54.945,56.595,59.122,61.134,63.027,65.883,69.030
152973069,9.945,269.096,193.230,160.955,141.564,128.486,119.486,112.993,104.186,100.932,95.641,89.436,84.511,80.439,75.907,71.192
152973393,13.256,2395.285,1744.330,1470.151,1296.047,1175.765,1087.264,1018.286,915.585,875.898,812.459,742.705,691.700,652.848,613.795,578.711
152973798,10.493,359.010,260.189,216.098,189.560,172.190,159.384,149.654,135.756,130.570,122.325,113.270,106.424,100.810,94.511,88.086
152973986,8.793,225.427,246.035,295.350,329.473,332.503,333.016,337.819,338.188,332.262,322.824,305.354,288.471,273.732,258.075,243.468
152974004,7.881,113.145,82.756,69.729,61.947,56.736,52.793,49.545,44.504,42.530,39.403,36.051,33.679,31.952,30.320,28.969
152983422,9.313,192.896,138.033,115.375,102.032,93.489,86.289,80.596,72.109,68.885,63.759,58.237,54.235,51.151,47.939,44.850
152983471,8.149,101.605,74.857,63.666,56.477,51.529,48.093,45.600,42.252,41.094,39.433,37.964,37.241,36.963,36.992,37.353
152984249,11.132,520.921,382.743,325.271,287.490,260.937,241.562,226.631,204.849,196.693,183.939,170.700,161.847,155.826,150.731,147.396
152984276,9.664,240.003,184.203,164.644,151.319,142.791,136.929,132.662,126.657,124.367,120.700,116.160,112.403,109.788,108.106,107.951
152984695,9.340,208.555,151.932,126.898,112.354,102.659,95.994,91.112,84.618,82.471,79.610,77.697,77.491,78.229,79.885,82.251
152984698,10.321,331.884,245.040,206.381,183.088,166.940,155.278,146.301,133.440,128.771,121.758,115.009,110.793,107.932,105.214,102.761
152985402,10.016,272.727,188.579,151.816,131.083,117.271,107.427,99.959,89.360,85.444,79.323,72.884,68.344,64.873,61.246,57.759
152985470,8.705,146.123,107.091,89.178,78.519,71.059,65.397,60.879,53.988,51.287,46.880,41.968,38.374,35.673,33.006,30.630
152985509,10.978,478.418,349.278,290.539,256.706,234.270,217.607,204.744,185.996,178.996,167.975,156.319,148.115,142.017,135.951,130.476
153027837,6.191,49.548,36.317,30.752,27.319,24.935,23.184,21.792,19.704,18.902,17.628,16.285,15.399,14.850,14.508,14.528
153028669,12.681,1360.266,970.815,796.294,690.942,620.878,569.027,529.407,471.860,449.885,414.414,375.021,346.136,324.081,301.762,281.291
153028675,10.934,506.564,387.231,334.748,299.597,274.196,254.451,238.329,212.540,201.915,184.075,163.724,149.240,139.294,131.097,126.075
153029397,9.978,268.402,193.042,160.674,140.959,127.271,116.906,108.720,96.489,91.781,84.267,76.083,70.089,65.476,60.730,56.287
153029504,9.204,159.666,115.383,95.802,84.283,76.560,70.747,66.157,59.224,56.499,52.001,46.878,43.060,40.164,37.293,34.718
153029786,9.893,255.199,187.273,160.671,142.878,130.538,121.580,114.456,103.554,99.258,92.193,84.143,78.083,73.445,68.828,64.738
153044734,9.516,225.777,168.146,141.507,125.416,114.486,106.365,100.121,90.951,87.419,81.671,75.199,70.416,66.825,63.341,60.352
153044863,10.544,378.646,280.651,232.535,205.979,189.034,177.468,169.566,159.562,155.996,150.136,142.584,136.133,130.826,125.302,119.986
153045807,10.317,317.610,224.175,186.685,164.324,149.728,138.844,130.452,117.987,113.066,104.850,95.232,87.938,82.406,76.995,72.231
153046066,8.729,146.533,106.643,88.835,78.640,71.516,66.282,62.132,55.826,53.360,49.353,44.849,41.484,38.886,36.248,33.848
153046076,9.729,264.645,197.486,173.753,159.495,151.247,146.610,144.176,143.076,143.607,145.480,148.244,150.228,152.491,157.060,163.732
153046687,9.473,426.059,304.968,248.586,218.567,197.767,182.052,169.520,150.718,143.507,132.114,119.946,111.342,104.986,98.789,93.406
153046739,8.846,188.180,164.387,166.630,175.960,187.554,201.903,214.936,227.868,229.611,234.741,245.230,249.782,251.194,253.087,255.505
153046829,8.578,318.494,264.667,247.347,242.301,241.228,243.836,248.863,261.677,269.656,287.268,312.558,328.774,340.694,359.380,383.309
153065527,11.283,633.234,465.981,393.621,350.318,322.393,303.023,289.066,270.238,263.439,252.467,239.468,228.776,219.699,209.389,198.387
153066094,12.243,1121.512,813.252,679.311,595.911,539.139,496.932,463.473,413.246,393.752,362.198,327.382,302.129,283.296,264.901,248.775
153066522,9.535,240.947,177.397,149.416,129.483,115.293,105.077,97.311,86.094,81.861,75.124,67.865,62.711,58.869,55.083,51.770
153066571,9.324,487.108,396.657,361.549,341.868,327.792,317.196,308.660,293.654,287.179,275.886,261.221,248.084,237.204,226.222,216.408
153066608,10.851,434.228,320.327,276.231,253.006,237.467,226.411,217.263,202.558,196.486,186.416,174.263,164.564,157.239,150.579,145.602
153066956,10.873,598.746,418.809,358.087,324.602,304.101,290.433,280.574,267.298,262.499,254.659,244.975,237.298,232.516,230.815,234.154
153066978,4.762,43.292,39.500,41.241,43.973,46.975,50.650,54.180,58.168,58.963,61.062,65.318,68.231,70.305,73.115,76.611
153077608,10.250,334.569,253.615,217.157,195.360,179.304,167.154,157.181,141.939,136.245,127.789,119.922,115.292,112.492,110.408,109.508
153077621,9.441,469.657,356.614,310.688,281.012,261.754,247.910,237.380,222.397,217.070,209.203,202.040,198.241,196.889,197.893,202.077
153078018,9.269,223.312,164.901,140.406,125.719,116.779,111.399,108.266,105.843,105.660,106.087,107.069,107.774,108.217,108.293,106.729
153078959,9.142,192.314,144.222,124.312,112.965,105.712,100.383,96.286,90.470,88.482,85.885,84.265,84.125,84.742,85.958,87.244
153093483,13.453,2388.520,1790.822,1540.141,1376.429,1271.202,1189.631,1126.316,1032.152,995.683,937.414,873.306,827.228,794.204,764.702,742.779
153093688,8.401,128.658,97.598,80.232,72.305,67.479,63.148,59.643,54.378,52.453,49.666,47.247,46.007,45.409,45.141,45.286
158551036,14.387,5687.788,4139.401,3337.384,2936.732,2671.331,2458.923,2290.255,2038.282,1942.679,1792.317,1632.601,1517.670,1428.739,1335.502,1246.761
158551055,10.676,435.632,355.233,336.983,334.678,337.383,342.695,347.204,348.668,347.431,344.763,338.133,326.008,313.923,301.780,290.654
158551107,10.031,340.017,303.107,304.796,315.230,327.584,341.724,352.236,354.719,351.596,348.155,349.545,350.380,351.988,357.006,366.738
158567563,9.126,176.389,120.299,97.553,85.736,78.197,72.648,68.388,62.237,59.928,56.315,52.486,49.833,47.951,46.238,44.895
158567914,11.073,538.562,402.559,340.148,304.850,280.738,261.727,245.923,221.110,211.440,195.946,179.170,166.898,157.461,147.775,138.769
158569739,10.544,402.643,324.631,302.999,294.974,288.711,282.823,276.958,263.493,257.235,247.346,236.893,228.123,220.485,211.559,201.643
158582626,10.856,453.471,322.988,262.829,227.584,203.789,186.066,172.542,153.149,145.906,134.575,122.586,114.114,107.722,101.199,95.163
158596048,11.693,860.633,619.718,522.025,465.261,427.239,400.204,379.353,348.595,336.577,316.560,292.436,272.678,256.151,237.925,219.603
158596208,8.223,113.607,82.810,67.623,58.451,52.335,48.114,45.008,40.667,39.044,36.411,33.430,31.195,29.449,27.643,25.959
158596278,10.196,312.135,225.048,184.934,162.542,147.934,133.959,125.618,113.405,108.670,100.909,92.158,85.902,87.022,83.031,80.147
158596441,10.476,410.024,322.935,285.844,262.135,245.397,233.304,223.877,209.836,204.669,197.153,190.288,186.176,183.593,181.350,179.236
158596576,10.575,395.113,285.473,239.524,213.956,197.090,184.487,174.497,158.695,152.004,140.073,125.112,113.481,104.849,96.803,90.107
158621007,8.302,128.724,100.402,91.107,86.500,83.981,82.568,81.797,81.232,81.332,82.397,85.075,88.055,91.408,96.453,102.218
158621052,6.901,117.383,105.330,100.136,95.496,90.427,86.401,82.646,75.833,72.933,68.245,63.160,59.350,56.344,53.187,50.210
158621282,9.208,201.656,163.526,153.872,152.644,155.782,161.058,166.586,175.617,179.477,187.563,197.078,198.476,196.643,195.311,194.752
158621587,10.795,483.418,362.706,316.165,290.181,272.794,260.606,251.160,237.426,232.600,226.184,221.733,220.739,222.038,226.074,232.879
158621617,8.742,160.173,116.082,94.053,81.840,73.949,68.445,64.354,58.516,56.257,52.450,47.924,44.469,41.861,39.360,37.259
158621640,9.147,194.823,144.532,124.133,110.007,99.843,92.274,86.082,76.485,72.738,66.745,60.262,55.648,52.261,49.028,46.330
158621769,8.461,138.212,106.982,94.742,89.008,86.308,85.127,84.966,86.322,87.599,90.760,95.630,99.464,102.946,108.045,113.467
158621837,10.623,391.952,280.122,233.278,202.457,181.343,166.123,154.428,137.623,131.436,121.885,112.118,105.492,100.642,95.826,91.547
158621849,8.268,126.243,91.336,75.186,65.061,58.425,53.744,50.335,45.760,44.181,41.901,39.878,38.812,38.209,37.701,37.267
158622301,10.318,331.058,232.678,198.307,171.851,152.756,139.352,129.092,114.325,108.828,100.226,91.114,84.630,79.624,74.353,69.276
158622588,9.842,312.907,276.833,277.330,275.939,272.978,271.065,269.939,265.080,262.097,257.195,250.622,243.057,235.790,227.488,218.299
158623009,14.094,5099.873,3640.263,3020.010,2673.101,2439.892,2265.462,2127.936,1927.948,1855.249,1748.277,1646.533,1579.506,1525.439,1457.292,1372.271
158623286,9.928,258.518,182.627,150.510,131.191,118.277,108.963,101.880,91.627,87.745,81.420,74.353,69.151,65.188,61.207,57.592
158623531,11.279,634.575,473.166,400.350,356.833,327.966,307.719,292.194,269.919,261.596,248.486,234.528,225.036,218.853,214.429,212.847
158623653,9.421,216.602,157.743,129.891,113.285,102.268,93.618,86.856,76.796,72.954,66.820,60.189,55.463,51.950,48.507,45.497
158623786,12.350,1153.652,800.994,637.035,551.069,495.944,457.397,451.642,413.029,398.517,353.515,348.432,329.372,315.961,304.616,297.276
158624047,10.766,430.669,311.431,260.009,226.985,203.951,186.857,173.680,154.545,147.335,136.107,124.393,116.346,110.537,104.981,100.387
158624233,7.465,91.813,65.787,54.758,48.161,43.865,40.651,38.194,34.695,33.426,31.514,29.655,28.484,27.690,26.950,26.323
158624328,9.848,248.876,181.933,151.323,131.816,118.307,108.212,100.392,88.896,84.582,77.777,70.587,65.590,61.948,58.427,55.405
158624501,8.686,180.032,168.809,177.288,189.327,198.571,208.492,216.813,221.159,219.740,217.950,218.330,217.366,216.097,215.028,214.668
158624542,8.705,235.088,222.457,242.733,260.579,269.390,279.113,287.949,295.693,295.881,297.271,300.763,301.152,300.060,299.198,298.470
158624578,8.925,168.312,124.072,101.627,88.425,79.803,73.608,69.018,62.533,60.078,56.071,51.508,48.107,45.513,42.917,40.556
158636435,8.353,151.145,143.481,151.401,162.081,171.377,181.354,190.082,198.039,198.715,200.830,206.496,209.576,211.335,213.287,215.142
158636944,11.387,626.459,447.321,366.386,319.841,289.820,267.817,251.386,228.020,219.059,204.283,187.228,174.577,165.261,156.562,149.668
158637285,10.200,285.374,204.565,165.269,142.194,127.139,116.315,108.282,97.011,92.828,86.169,78.854,73.444,69.161,64.565,60.075
158637830,6.699,101.355,83.657,74.280,67.767,62.521,58.856,55.995,51.774,50.190,47.741,45.189,43.389,42.017,40.560,39.074
158637987,8.911,207.209,205.738,238.292,264.790,275.575,285.787,297.909,307.598,305.802,303.510,299.152,291.028,281.472,268.922,254.670
158646362,10.139,343.120,261.739,226.106,207.987,198.389,192.123,188.571,186.240,186.454,188.015,190.810,193.210,196.364,202.876,212.876
158646389,9.321,185.755,133.389,107.115,93.233,83.979,77.614,72.873,66.181,63.653,59.546,54.845,51.252,48.399,45.384,42.476
158646895,9.932,260.998,195.612,164.672,145.759,132.512,122.439,114.405,102.138,97.290,89.370,80.458,73.913,69.027,64.304,60.277
158646976,10.779,588.168,448.245,396.775,371.538,358.777,353.973,353.073,358.276,363.177,375.585,393.907,407.588,420.299,440.787,466.654
158647722,10.376,336.882,247.153,207.152,182.328,165.638,154.061,145.515,133.650,129.297,122.344,114.737,109.262,105.221,101.345,98.031
158647872,8.928,176.622,138.945,124.765,116.871,111.615,107.557,103.982,97.589,94.952,90.807,86.528,83.555,81.642,80.430,80.380
159894691,15.723,12773.418,9287.886,7768.074,6844.032,6201.356,5732.264,5366.893,4826.211,4619.479,4288.197,3924.197,3654.933,3444.697,3225.135,3018.031
159895008,5.851,54.409,54.375,61.800,68.276,71.300,74.452,78.081,82.770,83.552,86.179,90.720,94.675,98.125,102.843,108.383
159895674,6.720,159.236,96.442,77.167,68.335,63.705,60.877,58.876,56.239,55.169,52.931,49.031,45.028,41.534,37.815,34.223
159895908,8.133,132.110,110.978,109.636,112.181,115.824,121.276,127.046,136.261,140.148,148.892,161.833,168.677,172.476,178.610,187.514
159897449,10.393,354.075,284.442,255.907,241.589,231.979,224.517,218.171,207.347,203.280,197.612,193.663,192.505,193.281,196.471,202.358
159897792,12.428,1257.687,916.719,763.663,670.426,603.053,555.099,517.499,462.046,441.186,408.535,374.157,349.850,331.377,312.244,293.920
159897969,7.890,143.719,154.093,179.819,198.638,200.162,201.504,205.560,209.519,210.052,209.023,205.615,200.361,194.794,187.991,180.992
159897979,7.332,95.870,75.531,66.459,62.078,59.326,57.493,56.159,54.139,53.414,52.361,51.367,50.692,50.445,50.812,52.019
159923916,13.681,3302.115,2358.781,1929.363,1670.809,1496.042,1368.441,1271.391,1131.635,1078.906,994.895,903.841,839.089,791.063,743.941,702.178
159924384,9.464,249.747,209.879,199.898,198.960,201.972,204.859,206.356,203.922,201.295,198.711,197.704,196.865,196.808,198.586,202.651
159924919,10.956,448.408,320.979,265.471,233.484,212.131,195.537,182.401,163.132,156.035,145.369,134.967,128.210,123.321,118.308,113.470
159925200,8.733,176.413,156.175,159.338,166.738,176.962,187.029,196.402,204.412,204.750,207.911,215.586,220.264,223.338,227.480,232.096
159925318,10.711,413.459,296.823,249.641,221.732,203.101,190.249,180.586,167.099,162.293,155.148,148.334,144.194,141.605,139.496,137.951
159937499,7.456,83.573,59.703,48.985,43.012,39.226,36.616,34.748,32.267,31.375,29.939,28.308,27.124,26.303,25.646,25.282
159937742,9.851,267.126,200.211,170.169,151.637,139.746,131.644,125.671,117.360,114.256,109.235,103.266,98.442,94.519,90.360,86.291
159937772,9.773,249.424,181.691,151.979,135.042,123.117,114.663,108.151,98.670,95.181,89.936,84.848,81.665,79.566,77.746,76.420
159937888,10.728,399.364,289.078,241.283,212.104,192.731,178.500,167.553,151.856,146.078,137.310,128.733,123.584,120.681,119.233,120.176
159937910,8.048,114.978,82.547,67.691,58.996,53.411,49.342,46.315,42.111,40.597,38.275,35.933,34.400,33.334,32.338,31.505
159937935,8.454,142.522,101.678,84.339,74.322,67.745,62.815,58.929,53.096,50.799,47.026,42.716,39.504,37.088,34.751,32.770
159950866,13.797,3463.985,2465.621,2027.431,1770.525,1587.774,1457.736,1354.763,1205.072,1148.698,1059.294,962.793,892.617,838.009,780.412,725.003
159950983,8.684,162.227,136.454,128.723,127.741,129.964,133.168,136.516,141.673,143.938,149.883,160.148,168.180,175.361,185.736,197.811
159951311,11.728,858.901,653.356,559.601,514.043,489.026,473.805,465.705,461.908,463.594,470.165,480.679,488.574,495.968,506.629,515.337
159951365,9.362,219.559,168.280,150.975,142.424,137.484,135.375,134.593,135.335,136.526,139.954,145.898,150.907,155.311,160.581,163.556
159951472,9.693,236.083,174.003,148.511,131.919,119.982,110.979,103.838,93.293,89.405,83.608,78.103,74.743,72.555,70.667,69.353
159951652,9.772,273.025,201.523,170.325,151.215,138.078,127.929,119.855,107.658,103.009,95.770,88.212,82.903,78.914,74.866,71.164
159967178,9.799,241.458,169.252,138.702,119.589,106.804,97.959,91.468,82.529,79.278,74.199,68.796,64.908,61.845,58.497,55.097
159967431,10.892,443.653,319.207,259.085,223.962,201.070,184.862,172.873,156.160,149.922,139.932,128.904,121.003,115.213,109.739,105.245
159967679,10.645,390.733,289.799,242.323,213.499,194.164,179.743,168.661,152.728,146.871,137.936,128.917,122.750,118.014,112.811,107.366
159967884,8.329,145.952,126.164,127.120,133.179,142.191,153.436,163.501,174.224,176.052,180.950,190.687,195.594,197.926,201.244,205.589
159972021,8.622,139.931,101.677,85.282,75.946,69.854,65.714,62.768,59.001,57.831,56.395,55.736,56.119,57.032,58.461,59.894
159973521,9.071,206.490,184.647,189.585,199.212,207.460,217.261,225.208,229.143,227.427,227.007,230.112,232.034,233.479,235.380,237.170
159973754,10.115,278.200,198.575,165.873,146.405,133.690,124.631,117.705,107.672,103.836,97.588,90.428,84.935,80.609,76.135,71.964
159974046,13.333,2460.022,1791.956,1514.311,1331.524,1189.391,1093.195,1017.597,906.696,865.795,803.658,741.684,699.966,668.559,634.944,600.698
159974183,15.914,19163.840,13997.249,11641.347,10113.562,9048.610,8255.008,7639.419,6742.190,6408.145,5887.259,5343.081,4961.319,4672.074,4374.504,4097.767
159984211,12.626,1472.373,1206.218,1109.926,1070.391,1053.059,1049.901,1056.573,1081.878,1099.542,1141.861,1204.979,1249.576,1287.289,1343.670,1406.833
159985979,10.003,270.373,201.220,171.399,153.516,141.046,131.502,123.654,111.536,106.853,99.585,92.071,86.958,83.371,80.153,77.772
159987962,9.972,278.074,202.627,170.100,150.930,137.859,128.394,121.117,110.721,106.948,101.201,95.605,92.172,90.054,88.511,87.877
