# TESS ROOT MEAN SQUARE (RMS) COMBINED DIFFERENTIAL PHOTOMETRIC PRECISION (CDPP)
# Sector: 2;  Native Cadence: 2-min;  TPS Pipeline Instance: 372
#
# TESS Science Processing Operations Center
# NASA Ames Research Center
#
# Columns:
#     ticid - TIC Identifier (Stassun et al. 2018)
#     tmag - TESS Magnitude (Stassun et al. 2018)
#     rrmscdpp00p5 - Robust RMS CDPP (ppm) at 0.5 hr
#     rrmscdpp01p0 - Robust RMS CDPP (ppm) at 1.0 hr
#     rrmscdpp01p5 - Robust RMS CDPP (ppm) at 1.5 hr
#     rrmscdpp02p0 - Robust RMS CDPP (ppm) at 2.0 hr
#     rrmscdpp02p5 - Robust RMS CDPP (ppm) at 2.5 hr
#     rrmscdpp03p0 - Robust RMS CDPP (ppm) at 3.0 hr
#     rrmscdpp03p5 - Robust RMS CDPP (ppm) at 3.5 hr
#     rrmscdpp04p5 - Robust RMS CDPP (ppm) at 4.5 hr
#     rrmscdpp05p0 - Robust RMS CDPP (ppm) at 5.0 hr
#     rrmscdpp06p0 - Robust RMS CDPP (ppm) at 6.0 hr
#     rrmscdpp07p5 - Robust RMS CDPP (ppm) at 7.5 hr
#     rrmscdpp09p0 - Robust RMS CDPP (ppm) at 9.0 hr
#     rrmscdpp10p5 - Robust RMS CDPP (ppm) at 10.5 hr
#     rrmscdpp12p5 - Robust RMS CDPP (ppm) at 12.5 hr
#     rrmscdpp15p0 - Robust RMS CDPP (ppm) at 15.0 hr
#
# Generated on 04-Apr-2025 14:44:42 (Pacific)
#
ticid, tmag,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0
197935102,10.991,440.648,312.525,258.732,225.642,204.167,188.481,176.792,160.203,153.951,143.928,132.706,124.235,117.502,110.185,102.860
197935281,12.376,1020.116,733.014,617.161,542.487,497.410,460.878,431.118,385.531,368.300,339.793,308.568,285.781,268.395,250.870,234.801
197935423,10.112,283.540,203.704,170.026,150.225,136.079,125.674,117.442,105.312,100.909,94.094,87.363,82.964,79.823,76.729,73.945
198003939,11.753,775.141,579.111,491.367,441.195,411.414,387.021,369.483,346.179,338.216,326.189,314.436,307.267,303.257,301.071,301.119
198004184,11.599,641.853,442.488,363.860,319.411,286.867,264.125,246.857,221.863,212.396,197.342,180.937,169.097,160.129,151.101,142.634
198004247,9.549,280.611,222.249,204.811,196.225,189.727,188.559,188.926,191.421,193.616,198.482,205.666,210.333,214.517,222.661,234.652
198004546,5.628,82.267,78.600,77.490,77.563,78.667,79.753,81.173,83.708,85.016,87.785,91.945,94.570,96.166,98.214,99.414
198004604,10.778,410.441,299.400,245.733,215.839,195.049,179.869,168.143,151.020,144.202,133.894,122.633,114.308,107.746,100.747,93.812
198004736,10.305,332.112,238.111,199.950,174.278,159.369,146.120,136.062,121.876,116.810,109.264,102.098,97.629,94.434,91.081,87.696
198005653,10.429,351.030,257.985,218.974,196.233,181.057,171.168,164.108,154.534,150.989,145.081,137.681,131.609,126.967,122.713,119.209
198005657,12.284,1090.551,770.599,648.762,576.145,526.473,487.799,456.771,410.268,393.030,365.775,337.842,318.741,304.746,290.955,278.698
198006163,9.946,268.466,193.245,158.686,137.737,123.871,113.613,105.900,94.960,90.912,84.422,77.430,72.486,68.819,65.222,62.024
198006272,8.259,133.135,111.519,107.352,109.378,111.938,117.067,122.229,129.728,134.368,141.570,152.846,159.688,164.645,171.723,180.994
198006712,12.712,1515.862,1132.877,973.168,880.528,821.190,777.020,744.557,700.201,684.527,660.799,636.923,622.152,614.740,614.348,623.853
198006880,8.969,169.643,123.571,104.381,93.053,84.712,79.375,75.383,69.934,68.072,65.512,63.553,62.855,62.769,62.978,63.194
198006960,9.112,228.206,209.985,213.366,216.948,214.705,211.696,206.037,186.983,176.673,158.551,136.743,119.752,106.777,93.989,82.666
198007047,6.980,90.866,63.182,54.052,48.701,44.938,41.943,39.403,35.232,33.527,30.673,27.405,24.957,23.108,21.285,19.644
198007111,11.802,781.070,547.057,458.881,401.058,359.523,330.828,308.675,275.911,263.391,242.282,218.264,200.527,187.231,174.265,162.873
198007275,11.187,510.245,371.493,311.023,274.624,254.077,235.014,220.131,198.128,189.805,176.627,162.398,151.922,143.614,134.610,125.701
198007389,10.959,445.414,319.916,264.140,230.658,207.217,190.915,178.448,160.561,153.721,143.019,131.440,123.217,117.156,111.260,106.062
198007608,8.920,182.168,143.715,131.650,127.785,125.040,124.707,124.456,123.600,123.098,123.639,125.990,128.420,131.556,136.533,143.310
198007679,9.002,179.642,132.406,113.370,101.688,93.747,87.963,83.395,76.440,73.668,69.114,63.918,60.136,57.501,55.402,54.293
198008658,11.052,512.609,377.098,318.137,279.292,250.571,231.087,216.484,195.638,187.683,175.283,161.745,151.818,144.082,135.835,127.627
198008979,7.603,85.526,60.002,50.150,43.245,39.143,35.974,33.607,30.269,29.016,27.024,24.828,23.205,21.931,20.568,19.202
198009642,10.476,348.006,258.637,222.627,202.996,193.664,185.018,178.449,169.427,166.533,163.030,161.765,163.199,166.450,172.083,179.610
198009969,10.516,345.789,245.926,201.855,174.649,158.172,144.903,134.851,120.443,115.042,106.797,98.267,92.416,88.136,83.858,80.026
198010547,10.056,279.108,194.060,158.014,135.878,121.410,110.504,102.035,89.653,85.073,77.661,69.697,63.986,59.636,55.183,51.025
198010561,8.590,179.381,160.609,165.854,176.334,187.117,196.014,204.123,209.485,206.519,207.510,212.296,215.542,217.287,219.441,220.149
198010734,11.212,557.345,430.687,385.150,354.547,333.650,315.372,299.144,270.999,258.459,238.672,215.450,196.859,181.673,165.313,149.278
198011827,8.159,471.724,533.351,574.836,587.145,590.523,591.276,590.956,591.647,593.271,589.811,577.333,558.658,538.738,511.036,477.494
198011898,11.358,612.800,434.524,366.022,334.921,310.258,292.682,278.580,256.995,249.299,236.521,223.369,214.262,207.687,201.162,195.081
198012095,9.910,252.505,182.878,147.905,129.107,120.322,111.261,104.342,94.514,90.910,85.483,80.185,76.963,75.040,73.778,73.562
198034022,9.084,184.982,134.666,112.334,99.217,90.776,85.000,80.957,75.781,74.010,71.255,68.186,65.860,64.009,61.975,59.721
198034151,13.139,2344.766,1903.282,1767.890,1711.063,1718.605,1731.668,1752.553,1790.404,1820.924,1846.354,1830.258,1748.286,1650.625,1531.758,1402.964
198034174,7.469,258.014,170.892,138.896,125.021,117.477,110.851,104.713,93.723,88.643,80.041,69.564,61.608,55.745,50.240,45.516
198035119,13.256,2061.004,1485.281,1219.638,1070.927,958.688,884.877,827.999,744.369,712.131,659.061,598.100,551.339,514.124,474.457,435.766
198035211,9.441,424.741,250.613,187.590,159.133,139.082,126.796,117.140,102.942,97.445,88.611,78.702,71.271,65.434,59.290,53.333
198035432,8.987,182.791,137.102,119.704,109.298,103.032,98.184,94.544,89.397,87.845,85.653,84.455,84.697,85.850,88.216,91.639
198035628,10.084,281.443,201.427,168.017,146.673,136.015,126.709,119.673,109.614,105.905,99.675,92.560,87.147,82.921,78.550,74.417
198035708,11.051,456.913,323.067,268.716,235.723,213.387,196.195,182.647,162.666,155.154,143.471,131.316,123.011,117.063,111.443,106.816
198035751,10.831,407.785,290.391,239.067,207.894,187.210,171.717,160.152,143.624,137.279,127.026,115.430,106.819,100.240,93.591,87.525
198035973,11.414,544.371,386.089,313.645,272.454,249.219,228.569,212.748,189.882,181.064,167.042,151.492,140.043,131.246,122.165,113.574
198036035,8.502,138.174,102.575,88.638,81.385,77.022,74.238,72.305,70.162,69.780,69.800,71.369,74.009,77.415,82.518,88.280
198036154,7.820,497.789,369.741,298.062,253.183,224.315,203.227,187.120,163.788,154.880,140.267,124.071,112.561,104.213,96.361,89.789
198036199,12.031,856.278,632.976,528.788,469.022,433.002,403.805,381.553,349.803,338.533,320.357,301.416,288.265,278.518,268.546,258.715
198036830,9.507,246.947,191.315,172.340,161.144,156.599,152.214,148.941,144.335,142.811,141.691,142.722,145.280,148.980,155.194,163.244
198037741,8.547,1163.011,1344.057,1523.545,1652.379,1726.542,1805.196,1881.432,2038.534,2123.917,2310.158,2587.263,2875.113,3131.572,3465.447,3856.667
198037879,10.863,446.664,325.447,274.610,243.648,217.080,203.058,192.945,179.287,174.347,166.533,157.717,150.971,145.545,139.749,133.650
198038047,11.473,637.494,468.068,391.584,339.995,303.410,276.900,256.225,225.848,214.349,196.128,176.438,162.026,150.666,138.606,126.891
198051324,7.677,120.381,102.618,100.248,104.140,110.410,117.127,123.165,128.815,130.038,132.662,138.225,141.015,142.492,143.396,143.138
198051596,8.193,128.383,94.814,80.154,72.082,66.601,62.942,60.203,56.336,54.859,52.531,49.864,47.862,46.460,45.316,44.642
198073312,14.096,4278.197,3080.449,2605.044,2281.361,2088.071,1923.810,1799.159,1624.711,1563.202,1473.765,1394.699,1352.354,1327.966,1307.372,1289.833
198074117,13.377,2042.214,1452.425,1223.548,1081.334,989.026,919.097,866.483,792.384,766.384,725.831,685.731,659.696,641.223,622.584,604.232
198074185,9.976,284.019,206.417,172.001,151.237,136.091,125.995,118.344,107.473,103.433,97.303,91.064,86.948,84.116,81.612,79.742
198074505,8.375,158.455,124.320,109.377,99.144,92.406,86.707,82.033,74.723,71.853,67.303,62.422,58.937,56.355,53.867,51.697
198076334,8.205,204.842,215.789,235.093,249.821,262.707,277.958,293.200,308.628,315.155,322.445,335.666,342.435,343.772,345.010,343.436
198076363,10.665,387.899,281.865,233.245,206.940,190.381,178.758,170.239,158.801,154.951,149.227,144.008,141.240,140.053,140.035,141.352
198077325,8.126,119.311,87.298,73.948,64.510,57.887,53.305,49.853,45.038,43.269,40.680,38.174,36.603,35.530,34.477,33.518
198078770,10.128,309.597,222.952,184.534,160.888,141.208,129.474,120.498,107.616,102.791,95.270,87.305,81.698,77.565,73.272,69.245
198078774,11.148,522.824,378.048,322.254,285.221,263.382,245.217,230.682,208.655,200.226,186.457,171.196,159.903,151.194,142.323,134.013
198079175,8.831,200.482,161.543,142.130,129.989,122.523,115.442,109.404,99.259,95.002,87.849,79.439,72.912,67.841,62.661,57.865
198079199,3.530,63.124,65.851,68.022,67.572,66.261,64.967,63.787,61.226,59.963,57.617,54.466,51.779,49.704,47.672,46.035
198079949,13.333,2263.442,1600.596,1307.835,1136.711,1018.911,938.362,878.011,794.559,765.997,722.692,682.932,659.948,644.998,629.996,614.095
198080032,13.204,2181.852,1579.514,1325.763,1170.023,1066.319,986.239,922.629,827.584,791.575,734.883,675.359,634.197,604.521,576.492,552.959
198081977,10.803,399.624,284.448,232.623,201.517,180.828,165.111,152.798,134.750,128.026,117.525,106.547,98.820,92.946,86.825,80.982
199729291,10.860,497.720,360.632,300.806,265.144,243.758,227.434,214.862,196.423,189.249,177.847,165.205,156.185,149.895,144.642,141.407
199729428,12.474,1309.757,919.825,754.174,654.296,598.405,551.584,517.006,468.581,450.102,419.748,384.672,358.468,338.785,319.774,303.488
199729842,5.302,45.304,45.026,49.406,53.751,57.233,60.778,64.480,68.819,69.269,71.347,75.498,78.688,81.306,84.604,88.503
199729914,10.209,326.443,234.559,193.203,168.251,151.468,138.611,128.919,115.185,110.013,102.146,93.950,88.310,84.161,80.078,76.454
199730239,8.360,160.037,148.312,156.599,166.294,172.097,178.304,184.588,189.472,189.549,189.585,191.009,189.682,186.318,181.927,175.411
199730935,15.719,16813.271,12018.215,10041.866,8769.422,7985.965,7395.942,6958.469,6349.561,6134.223,5788.388,5422.267,5159.757,4952.860,4723.889,4485.609
199730970,5.762,84.076,85.246,101.927,114.297,118.363,122.562,127.918,134.280,135.362,138.323,143.561,147.837,150.282,154.643,159.740
199731283,7.193,163.092,133.476,125.561,125.783,126.083,128.335,129.442,128.163,127.010,125.644,125.158,124.420,124.113,124.391,125.532
199731304,9.041,424.970,253.082,195.193,167.410,149.553,138.021,129.086,115.885,110.591,101.534,90.579,82.135,75.702,69.379,63.759
199731400,8.238,134.503,113.709,111.997,115.142,120.447,127.527,134.149,142.238,144.241,150.319,161.314,168.504,173.536,180.760,189.479
199731491,11.430,623.644,442.435,366.501,323.217,294.788,273.452,256.564,231.571,222.301,207.634,192.332,181.623,173.579,165.345,157.487
199731666,9.868,265.454,190.451,158.768,138.914,126.372,116.082,108.340,97.299,93.146,86.584,79.551,74.557,70.816,67.132,63.889
199731707,11.087,544.451,387.596,319.122,279.577,255.989,237.327,223.319,203.739,196.665,185.614,174.098,166.192,160.443,154.705,149.406
199731727,11.069,560.606,440.992,407.066,387.275,364.282,351.777,340.520,319.983,311.911,300.317,291.284,287.376,286.767,288.974,294.604
199732610,9.483,222.398,159.286,132.848,118.064,107.642,100.205,94.416,85.889,82.478,77.163,71.152,66.643,63.188,59.729,56.605
199733788,4.095,34.427,34.818,40.122,44.876,47.185,48.973,51.469,54.631,56.004,57.814,60.724,63.249,65.658,68.573,72.133
199734113,8.525,149.001,110.202,92.571,82.954,76.316,71.684,68.297,63.674,62.021,59.437,56.622,54.485,52.737,50.728,48.490
199734467,9.009,180.686,133.842,114.266,104.004,96.778,91.988,88.445,83.877,82.657,81.448,82.172,84.750,88.259,93.011,97.000
199735273,11.018,487.629,346.598,283.846,250.816,231.342,213.347,199.404,178.673,170.382,157.000,141.600,129.918,120.853,111.647,103.212
199735746,10.334,337.138,243.250,202.001,177.651,161.764,149.606,140.140,126.144,120.774,112.154,102.688,95.838,90.738,85.759,81.504
199735836,8.745,151.315,111.435,91.439,79.742,70.989,65.365,61.040,54.639,52.093,47.991,43.281,39.701,36.893,33.996,31.257
199736495,9.899,285.949,205.101,168.031,144.224,129.495,117.798,108.847,95.963,91.112,83.602,75.724,70.273,66.283,62.378,58.930
199737011,10.200,320.962,228.162,188.647,165.143,149.390,137.483,128.241,114.620,109.492,101.072,91.700,84.684,79.146,73.224,67.411
199737030,10.612,405.082,285.931,233.403,202.234,179.609,164.330,152.899,136.972,131.072,121.852,111.998,104.981,99.624,94.051,88.734
199737119,7.700,93.229,68.633,57.489,51.182,47.180,44.084,41.762,38.542,37.369,35.703,34.194,33.384,32.998,32.867,33.056
199737242,9.612,241.143,175.209,146.637,128.577,116.899,108.166,101.475,91.781,88.097,82.293,75.921,71.176,67.400,63.322,59.295
199737261,7.471,90.317,69.854,61.185,56.157,53.826,51.958,50.710,49.273,48.985,48.656,48.609,48.738,49.113,49.887,50.855
199737439,6.126,46.167,34.875,30.778,29.167,28.663,28.423,28.277,27.957,27.895,27.263,25.647,23.569,21.633,19.545,17.539
199737492,8.674,191.391,179.859,183.985,185.708,182.176,180.417,179.860,177.361,176.452,173.337,168.756,163.420,158.412,152.455,145.902
199738366,14.133,5264.854,3766.815,3047.910,2615.177,2342.005,2122.500,1952.150,1704.606,1614.239,1471.894,1324.536,1221.910,1144.405,1064.724,990.547
199738882,10.645,509.743,426.321,396.941,390.600,390.195,392.259,393.401,387.123,381.993,373.528,361.699,347.282,333.389,318.289,303.042
200656263,8.377,156.864,142.074,149.759,159.801,168.909,178.775,187.693,194.659,194.276,194.929,198.403,199.207,198.669,197.586,195.702
200656891,10.798,461.316,349.013,296.046,265.309,244.755,229.953,218.307,201.179,194.515,184.655,174.711,168.399,164.623,162.611,163.340
200657085,9.806,266.825,190.338,157.756,137.188,120.172,110.154,102.650,91.903,87.752,81.139,73.701,68.127,63.754,59.187,54.823
200657599,10.104,302.260,221.607,185.309,165.346,157.148,148.009,141.269,132.132,129.019,124.031,118.780,115.038,112.294,109.460,106.619
200657826,8.926,178.763,144.326,135.129,132.517,133.026,135.970,140.034,148.826,152.726,163.333,178.070,185.700,190.637,197.791,207.920
200657905,8.337,313.353,228.384,173.930,144.362,125.709,116.057,110.514,105.556,104.303,101.603,96.343,90.988,86.446,81.876,77.510
200658025,9.640,262.775,212.013,198.751,193.381,192.663,195.090,199.286,210.081,214.843,229.075,248.960,260.658,268.653,280.917,296.475
200658325,10.063,295.813,214.591,174.824,151.775,134.424,123.310,114.748,102.111,97.281,89.323,80.450,74.033,69.302,64.730,60.740
200658611,10.306,333.536,250.231,209.471,184.712,168.332,156.808,148.652,138.324,135.074,130.974,128.783,129.482,131.627,135.089,138.775
200658756,10.534,387.288,277.492,225.219,195.847,178.783,163.957,152.694,136.518,130.621,121.252,111.428,104.529,99.300,93.889,88.788
200658760,9.281,213.536,162.808,141.615,131.612,127.329,123.845,121.537,118.915,118.026,118.329,120.715,124.039,128.187,134.656,142.416
200658785,7.767,97.806,73.185,62.604,55.535,50.791,47.070,44.049,39.396,37.576,34.705,31.646,29.529,28.040,26.733,25.781
200659027,10.094,316.951,231.832,192.448,168.652,151.925,140.065,131.013,118.009,113.154,105.600,97.665,92.104,87.902,83.596,79.497
200659064,9.570,232.446,167.209,140.636,124.316,113.081,104.460,97.714,87.760,84.046,78.268,72.397,68.515,65.860,63.507,61.771
200659379,8.698,205.116,150.571,125.236,109.778,100.090,92.887,87.609,80.350,77.815,73.720,69.374,66.313,64.002,61.582,59.108
200659405,9.358,239.302,192.081,176.964,170.939,170.239,169.577,168.988,166.983,166.867,167.049,169.967,173.608,178.115,185.232,194.136
200662663,13.176,2004.991,1506.555,1256.064,1104.619,1002.001,924.856,864.452,774.446,738.857,682.482,619.837,574.012,539.519,505.252,474.270
200662899,8.561,173.105,145.336,130.228,120.449,114.214,108.614,103.785,95.609,92.266,86.676,80.295,75.365,71.473,67.486,63.682
200664756,12.879,2973.708,2162.871,1796.694,1573.964,1415.251,1304.239,1216.985,1088.197,1040.964,964.169,883.058,826.734,785.647,745.710,709.719
200665800,9.079,230.554,217.015,232.187,243.252,245.137,245.995,246.450,237.435,231.280,217.405,197.973,180.088,164.826,148.735,133.257
200668291,11.652,791.690,585.767,493.757,438.399,397.625,369.320,347.078,314.481,302.617,284.685,267.401,256.277,248.208,239.514,230.435
200668668,10.527,381.660,279.365,235.827,212.351,197.704,186.859,179.040,168.807,165.107,160.581,157.167,156.033,156.326,157.835,160.179
200668769,9.014,209.741,189.066,190.174,197.555,206.259,215.652,222.697,225.012,221.181,218.688,217.685,214.924,211.532,207.756,203.378
200668936,12.316,1289.229,994.927,877.117,816.426,775.814,754.929,745.158,745.536,752.951,773.689,812.591,853.160,897.463,959.617,1021.725
200669018,9.708,300.225,270.419,286.490,297.454,309.419,322.282,334.415,343.297,342.129,345.669,357.052,366.590,375.178,387.690,402.762
200669681,11.632,739.565,542.214,449.862,394.065,356.677,327.440,304.648,270.721,257.901,236.784,213.666,197.097,184.825,172.927,162.632
200670542,10.736,423.360,299.936,244.467,214.434,201.769,187.284,176.322,160.468,154.321,144.215,132.493,123.568,116.692,109.786,103.458
200671041,8.528,149.968,113.648,100.074,92.280,86.920,83.135,80.363,76.583,75.327,73.823,73.161,73.563,74.673,76.810,79.784
200671045,8.306,253.955,189.167,162.262,144.392,133.692,125.001,118.253,108.433,104.980,99.824,95.227,92.607,90.819,88.966,86.740
200671174,13.682,3165.746,2308.270,1939.519,1727.755,1579.106,1480.805,1404.658,1292.605,1248.030,1175.135,1087.388,1015.860,956.647,891.547,824.763
200671353,10.346,353.691,259.071,218.584,195.981,181.388,171.486,164.364,155.305,152.538,149.016,147.158,147.660,149.437,152.635,156.234
200671443,8.629,187.410,173.174,169.753,166.475,162.215,159.042,156.478,150.595,147.434,142.415,135.515,128.705,122.631,115.640,108.319
200671674,11.001,474.961,351.507,297.236,262.680,239.662,221.808,207.951,187.294,179.269,166.346,152.154,142.149,135.166,129.124,125.053
200671724,6.807,65.142,48.631,41.656,37.499,34.581,32.381,30.637,27.985,27.002,25.335,23.457,21.987,20.760,19.373,17.926
200691273,8.354,144.367,120.139,113.436,112.363,111.389,112.546,113.753,114.913,115.830,117.954,122.827,127.572,132.407,139.326,146.762
200699468,11.535,673.421,483.190,400.070,348.526,312.418,286.114,265.387,234.451,222.493,203.374,182.406,167.067,155.305,143.290,132.054
200699544,12.313,1100.059,778.815,630.023,545.632,491.769,450.063,418.211,372.831,356.261,331.013,305.354,287.431,273.162,256.846,239.192
200701308,8.309,154.818,147.693,157.908,169.460,178.679,189.355,199.669,208.854,209.610,212.625,219.486,223.396,224.908,227.406,229.648
200701482,8.463,133.770,98.141,82.499,72.600,65.415,60.663,56.981,51.590,49.574,46.399,43.083,40.830,39.271,37.886,36.899
200724225,10.134,449.237,340.551,294.674,267.229,248.343,235.498,225.816,212.233,207.209,200.326,194.168,190.843,189.482,189.507,191.123
200724226,9.783,323.021,240.509,205.957,185.875,172.431,163.347,156.676,147.718,144.515,140.482,137.456,136.431,136.620,137.821,139.680
200724436,8.740,155.744,116.023,97.982,88.296,82.984,79.031,76.256,72.835,71.748,70.698,70.607,71.480,72.881,75.045,77.219
200727790,10.827,437.490,325.428,277.128,246.359,226.682,210.471,197.883,179.268,172.170,160.990,149.194,141.089,135.420,130.426,126.889
200727807,8.964,164.178,118.241,98.100,84.936,76.464,70.154,65.462,58.873,56.484,52.726,48.847,46.278,44.522,42.998,41.950
200740049,13.257,2402.885,1958.404,1818.976,1742.551,1681.852,1644.286,1600.617,1488.199,1423.674,1301.480,1131.612,988.593,878.337,769.411,673.444
200742149,10.295,347.446,260.781,226.746,207.047,196.119,187.541,181.496,173.845,171.748,169.095,168.048,168.935,171.182,175.481,181.186
200742257,10.982,504.774,400.843,364.353,353.331,347.877,342.381,337.332,325.213,320.226,312.581,306.724,303.196,301.418,301.833,304.295
200744648,9.624,228.479,161.900,133.060,115.790,103.940,95.383,88.862,79.554,76.101,70.683,64.936,60.863,57.753,54.525,51.409
200748385,10.428,348.835,251.147,210.214,185.104,171.148,158.711,148.965,134.713,129.534,121.541,113.650,108.593,105.169,102.079,99.679
200769793,9.589,228.471,164.393,137.191,120.300,108.407,99.639,92.690,82.382,78.559,72.441,65.914,61.145,57.333,53.150,48.913
200769811,13.403,2760.801,2247.152,2148.033,2145.063,2195.661,2231.222,2227.208,2111.651,2038.631,1897.471,1714.365,1549.742,1412.493,1269.411,1136.206
200779640,15.312,9396.876,6612.617,5443.921,4741.608,4252.917,3891.390,3610.858,3202.742,3054.010,2815.884,2566.059,2389.796,2254.727,2112.967,1975.352
200784643,11.141,505.964,368.452,308.577,270.488,247.313,228.220,213.650,192.783,185.064,173.410,161.790,154.206,148.900,143.789,139.292
200786808,10.107,283.883,205.333,170.552,149.705,135.879,124.990,116.624,104.498,99.679,92.516,84.849,79.396,75.308,71.252,67.612
200789127,8.830,196.081,187.632,202.372,211.696,213.070,214.031,215.040,211.840,208.928,205.516,204.427,204.595,204.963,204.501,201.512
201175419,7.370,198.587,168.378,162.885,162.538,169.269,173.429,176.578,177.234,176.090,176.315,179.626,182.858,186.904,193.067,201.574
201175966,5.835,54.511,50.928,54.881,59.817,63.704,68.373,72.950,77.990,78.392,80.691,85.458,88.824,91.278,94.550,98.386
201176509,14.208,4720.900,3506.121,2917.648,2560.087,2328.216,2142.637,1998.838,1782.569,1698.538,1553.588,1384.462,1256.929,1159.669,1063.148,976.928
201176965,11.138,938.994,987.715,1175.776,1330.699,1389.188,1455.559,1533.229,1634.439,1624.213,1681.636,1780.322,1857.168,1949.769,2037.383,2141.634
201177193,8.704,157.865,123.343,111.433,104.970,101.837,100.360,100.338,102.933,104.939,110.060,117.854,124.169,130.043,138.947,149.321
201177471,8.957,177.424,133.428,114.452,104.125,97.538,93.277,90.097,85.656,84.059,81.657,79.084,77.082,75.568,74.116,72.708
201177626,9.614,264.912,210.869,194.446,189.213,188.077,191.462,196.568,209.203,217.053,233.206,253.819,262.416,265.776,272.385,282.996
201225061,8.786,155.466,110.214,92.036,81.388,73.992,68.603,64.578,58.973,56.965,53.861,50.671,48.445,46.700,44.714,42.474
201225237,10.929,505.769,391.445,349.294,328.312,319.904,312.033,304.925,291.638,285.898,277.925,270.705,265.913,263.058,262.724,265.254
201225399,7.923,116.755,91.678,82.250,78.575,80.373,79.938,79.728,79.393,79.770,80.329,81.730,82.871,84.074,86.332,89.329
201225961,11.062,516.277,379.471,317.482,281.783,262.878,246.377,234.435,218.494,212.629,204.369,196.239,191.205,188.155,186.260,185.614
201225992,11.889,817.945,593.637,506.117,447.681,412.491,384.755,363.081,330.774,318.637,299.719,280.264,267.234,258.273,250.567,245.104
201226029,13.542,3071.132,2463.897,2250.481,2178.146,2188.971,2211.151,2247.829,2332.956,2375.487,2472.902,2576.963,2590.719,2570.788,2560.151,2555.761
201226039,12.002,950.717,678.570,556.716,488.269,439.674,405.966,379.869,342.050,327.696,305.283,281.369,264.557,252.233,240.244,229.721
201226478,9.512,218.927,156.895,127.690,111.695,100.665,92.589,86.475,77.566,74.050,68.310,61.595,56.387,52.232,47.842,43.614
201227073,7.704,114.293,94.188,88.221,86.429,88.384,90.250,92.699,98.056,101.005,107.641,117.242,123.025,127.145,133.401,141.677
201227133,9.195,187.612,135.369,111.944,97.186,86.979,79.664,74.100,66.092,63.059,58.256,53.032,49.274,46.427,43.558,40.924
201227481,9.512,229.233,161.208,130.703,112.831,100.373,91.484,84.800,75.244,71.678,65.958,59.775,55.403,52.188,49.052,46.277
201228645,10.646,393.595,284.908,236.550,206.685,189.444,174.785,163.816,148.325,142.755,133.812,124.358,117.731,112.750,107.592,102.528
201228876,9.965,316.477,237.021,205.898,188.346,172.654,163.845,157.199,147.956,145.098,140.394,136.197,133.989,133.112,133.317,134.638
201229504,10.734,561.360,426.708,374.264,343.726,328.868,313.759,302.108,284.664,277.387,266.886,255.652,247.863,243.350,241.826,245.025
201229564,8.104,152.933,150.408,165.533,174.671,181.321,186.739,192.367,196.340,195.237,194.425,194.800,194.037,193.489,190.874,186.620
201229954,9.681,239.225,171.673,142.740,125.440,113.568,104.251,97.066,86.490,82.473,75.929,68.693,63.401,59.363,55.259,51.426
201230169,9.422,207.351,148.147,122.100,106.404,96.085,88.332,82.376,73.855,70.758,65.981,61.221,58.162,56.103,54.299,53.018
201230210,7.881,111.606,81.680,68.874,61.417,56.638,52.963,50.229,46.362,44.950,42.583,39.877,37.820,36.213,34.579,32.976
201230466,6.133,70.468,76.199,86.750,96.061,99.785,103.073,107.495,113.047,114.565,117.432,122.180,126.184,129.604,133.373,137.009
201230863,10.494,375.236,280.528,231.860,205.148,187.154,174.945,166.104,154.130,149.748,143.091,135.883,130.614,126.558,122.292,117.960
201230928,8.976,515.223,482.828,468.084,449.379,424.480,400.632,377.905,338.960,323.885,303.725,289.160,284.649,285.071,288.743,296.136
201231051,9.342,203.181,145.785,121.337,105.982,96.415,88.666,82.633,73.805,70.456,65.311,59.922,56.113,53.192,50.085,46.984
201231355,8.642,143.654,104.399,89.307,81.167,75.754,71.996,69.104,64.912,63.381,61.028,58.619,56.987,55.950,55.265,55.082
201231633,9.960,310.257,249.033,230.499,224.438,224.759,224.648,224.745,223.968,222.919,224.869,231.406,238.579,246.900,259.239,274.151
201232873,9.369,228.854,178.560,158.736,147.293,142.878,138.618,135.982,133.001,132.560,131.668,130.694,129.712,129.565,131.254,135.443
201233348,8.245,151.043,137.517,142.962,152.696,163.043,174.744,185.814,196.021,197.196,200.539,208.236,212.341,214.869,217.577,220.759
201233444,9.467,220.030,164.267,141.359,128.796,121.093,115.122,110.138,102.045,99.150,93.829,87.691,82.653,78.296,73.242,67.816
201233470,7.794,121.620,97.068,89.089,85.637,80.599,79.818,79.949,81.619,82.957,86.315,91.643,96.060,100.188,106.545,114.011
201233593,8.128,161.409,137.166,121.596,109.930,102.482,99.207,98.968,104.485,109.355,119.528,130.858,135.321,136.985,141.039,147.796
201233809,9.600,236.109,167.620,141.593,124.658,111.850,103.792,97.699,89.037,85.731,80.687,75.336,71.691,69.187,67.082,65.632
