# TESS ROOT MEAN SQUARE (RMS) COMBINED DIFFERENTIAL PHOTOMETRIC PRECISION (CDPP)
# Sector: 4;  Native Cadence: 2-min;  TPS Pipeline Instance: 407
#
# TESS Science Processing Operations Center
# NASA Ames Research Center
#
# Columns:
#     ticid - TIC Identifier (Stassun et al. 2018)
#     tmag - TESS Magnitude (Stassun et al. 2018)
#     rrmscdpp00p5 - Robust RMS CDPP (ppm) at 0.5 hr
#     rrmscdpp01p0 - Robust RMS CDPP (ppm) at 1.0 hr
#     rrmscdpp01p5 - Robust RMS CDPP (ppm) at 1.5 hr
#     rrmscdpp02p0 - Robust RMS CDPP (ppm) at 2.0 hr
#     rrmscdpp02p5 - Robust RMS CDPP (ppm) at 2.5 hr
#     rrmscdpp03p0 - Robust RMS CDPP (ppm) at 3.0 hr
#     rrmscdpp03p5 - Robust RMS CDPP (ppm) at 3.5 hr
#     rrmscdpp04p5 - Robust RMS CDPP (ppm) at 4.5 hr
#     rrmscdpp05p0 - Robust RMS CDPP (ppm) at 5.0 hr
#     rrmscdpp06p0 - Robust RMS CDPP (ppm) at 6.0 hr
#     rrmscdpp07p5 - Robust RMS CDPP (ppm) at 7.5 hr
#     rrmscdpp09p0 - Robust RMS CDPP (ppm) at 9.0 hr
#     rrmscdpp10p5 - Robust RMS CDPP (ppm) at 10.5 hr
#     rrmscdpp12p5 - Robust RMS CDPP (ppm) at 12.5 hr
#     rrmscdpp15p0 - Robust RMS CDPP (ppm) at 15.0 hr
#
# Generated on 04-Apr-2025 14:44:56 (Pacific)
#
ticid, tmag,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0
279673247,10.314,367.314,280.290,255.941,240.154,245.276,241.776,240.053,239.029,241.930,245.664,253.827,262.421,272.435,287.035,304.055
279673377,10.998,546.910,431.012,389.030,367.567,368.431,363.898,360.374,354.298,353.077,350.289,346.855,341.067,334.751,326.470,315.221
279675528,7.368,99.146,80.550,75.926,73.915,76.030,76.339,76.618,76.514,76.505,76.760,77.645,78.020,78.386,79.018,79.695
279726403,10.524,404.443,319.301,288.272,270.234,269.260,262.599,257.833,251.148,248.344,245.020,240.893,236.000,231.421,225.719,218.454
279726530,10.630,435.082,330.252,291.558,272.363,268.277,261.163,253.635,238.050,231.645,220.365,207.517,196.661,187.289,176.717,165.576
279726713,12.360,1438.764,1176.464,1065.103,1008.817,1006.103,998.116,1001.398,1020.549,1028.484,1061.668,1109.708,1139.646,1158.345,1183.039,1194.977
279726870,9.744,325.525,298.140,312.997,337.066,364.208,392.685,422.492,452.165,466.788,481.382,513.047,535.571,552.456,574.336,600.894
279727001,8.667,215.015,195.199,191.761,189.856,191.463,191.818,192.835,193.794,194.416,195.329,196.529,195.892,194.648,193.841,192.958
279729558,12.069,964.174,718.615,619.413,563.039,537.372,511.781,491.220,458.790,446.078,426.352,405.520,390.672,380.255,371.606,365.773
279729595,10.058,320.113,250.895,221.101,206.535,198.119,191.841,187.030,179.563,178.044,175.256,175.069,176.788,178.842,179.747,176.241
279738571,7.981,498.307,480.209,436.430,390.131,355.008,332.834,318.181,299.462,291.265,272.777,242.532,215.790,194.726,174.210,156.501
279738681,10.559,440.176,347.519,317.631,306.160,316.141,318.335,320.838,324.548,327.040,332.770,341.698,346.204,350.087,355.617,361.882
279738747,8.776,174.763,132.441,121.555,115.332,112.015,110.506,110.410,112.681,114.519,119.081,125.766,130.621,134.648,140.645,146.861
279739360,11.631,849.111,654.878,574.141,536.026,528.061,512.323,499.280,477.447,468.712,455.211,440.318,427.226,415.798,402.933,388.313
279739460,9.342,219.632,174.188,153.343,143.980,141.831,139.836,138.816,137.940,138.629,139.057,139.064,137.570,135.903,134.662,133.685
279739961,11.428,745.326,582.402,503.870,481.370,467.639,462.291,459.102,454.753,457.817,458.903,460.855,458.571,454.316,447.076,433.255
279740163,9.123,215.948,161.166,142.960,131.295,121.983,117.452,114.581,112.014,112.345,112.993,115.577,119.228,123.638,130.536,138.466
279741291,13.574,2895.875,2203.119,2019.139,1891.945,1835.259,1784.680,1745.580,1683.008,1663.123,1628.484,1595.170,1569.999,1553.780,1545.633,1545.166
279741379,6.993,182.431,170.537,178.616,189.195,206.139,220.621,232.487,244.790,260.614,268.440,281.660,292.074,305.005,316.226,328.892
279741526,8.249,505.846,556.982,571.538,566.031,559.312,549.516,542.242,531.972,527.800,518.260,500.506,481.387,462.287,438.201,412.527
279741867,9.028,233.545,215.710,216.304,219.928,224.409,226.998,228.201,223.819,218.222,213.588,208.287,202.034,195.959,186.837,175.477
279741942,7.462,128.340,120.137,123.849,130.377,139.612,148.190,155.714,163.405,165.089,169.637,178.435,184.622,191.523,198.413,206.602
279742103,12.503,1570.834,1300.914,1223.851,1190.933,1194.462,1188.258,1185.003,1172.091,1162.707,1161.126,1172.360,1183.794,1200.347,1223.397,1250.080
279742501,12.837,1831.898,1432.311,1297.313,1212.991,1170.781,1142.768,1125.589,1105.925,1098.734,1091.093,1077.101,1054.847,1031.786,1008.353,982.184
279742586,10.315,704.235,528.678,461.867,425.920,414.889,398.539,384.952,362.261,355.003,339.200,319.994,303.923,290.754,277.074,264.052
279743325,8.238,143.061,106.829,94.176,87.740,85.256,82.318,79.890,75.771,74.127,71.147,67.301,63.799,60.752,57.389,53.900
279949279,10.529,400.276,290.420,243.177,213.871,196.042,182.511,172.178,156.944,150.843,140.823,128.990,119.894,112.926,106.143,100.243
279950423,9.349,233.002,181.507,160.200,151.732,146.723,145.458,145.544,148.165,152.008,157.974,167.625,176.034,184.374,196.590,210.137
279950551,14.009,4305.578,3096.517,2613.975,2275.319,2079.495,1905.911,1769.584,1569.193,1490.625,1373.235,1249.318,1161.538,1095.151,1026.882,962.796
279950870,10.933,511.892,396.371,349.845,322.030,299.016,282.419,267.138,241.245,231.468,215.728,200.141,189.799,182.527,175.632,169.912
279953380,8.570,193.543,175.612,181.324,191.104,200.837,210.857,219.027,224.002,223.451,222.880,225.165,225.196,223.121,220.383,215.396
279955276,10.588,1088.660,1441.431,1568.186,1710.772,1769.154,1833.479,1887.845,2002.880,2047.830,2127.833,2235.238,2317.175,2463.478,2546.896,2623.707
279955581,11.534,799.983,609.158,528.713,477.520,448.827,419.705,396.044,359.826,345.557,325.212,306.220,295.359,289.680,287.369,290.477
279956826,13.730,4628.581,3408.364,2972.499,2729.774,2599.901,2544.388,2534.908,2603.390,2668.999,2812.327,3011.201,3152.155,3266.938,3436.558,3609.615
279957111,10.526,823.566,782.888,851.127,917.733,938.171,962.032,990.454,1013.167,1012.567,1019.102,1038.940,1053.798,1067.608,1086.164,1109.124
279957399,10.699,554.363,426.160,375.798,348.951,323.839,311.375,302.334,290.102,286.039,281.360,278.924,279.247,281.786,287.446,295.646
279957784,11.815,1196.411,924.332,819.380,758.526,704.971,678.635,661.348,643.212,640.461,644.227,666.856,702.620,747.842,812.838,878.570
279958827,13.341,4907.100,4057.802,3888.652,3893.628,4158.480,4369.286,4561.233,4774.943,4817.237,4904.734,4970.282,4837.309,4628.398,4371.292,4072.453
280046713,8.085,151.970,129.736,126.196,126.731,137.588,143.130,147.411,150.631,152.729,155.085,161.384,167.049,172.425,180.390,189.654
280047382,9.001,191.758,145.143,127.157,115.935,109.567,104.057,99.661,93.148,90.777,87.804,86.017,86.009,86.969,88.780,91.007
280049258,10.443,399.590,287.257,244.921,221.289,203.830,192.699,184.385,172.637,168.381,161.109,152.444,145.500,140.050,134.683,129.796
280788785,13.639,5084.908,3968.830,3493.650,3248.225,3112.558,3005.603,2926.583,2810.272,2774.199,2713.899,2658.089,2622.329,2607.314,2616.651,2655.440
280789406,11.585,751.593,577.303,531.859,502.689,480.124,464.617,453.400,436.684,431.325,423.122,416.142,411.193,408.550,404.482,398.081
280789473,9.378,240.989,185.505,165.057,153.297,143.317,138.111,134.470,129.833,128.466,126.766,125.662,125.183,125.171,125.675,125.954
280789785,10.049,299.583,223.195,194.739,174.720,160.746,150.047,141.614,129.169,124.764,117.538,110.150,105.217,101.783,98.613,96.047
280789967,12.989,1656.892,1222.933,1044.627,936.492,849.046,788.709,741.635,671.903,646.066,603.330,555.915,519.705,489.923,456.558,422.419
280790085,8.868,225.884,180.238,161.477,149.286,138.012,131.264,125.956,117.707,114.150,108.756,102.478,97.426,93.334,88.974,84.558
280790195,9.096,214.742,166.820,145.390,132.941,125.830,120.153,115.928,109.955,107.630,104.406,101.179,99.175,98.339,98.881,101.447
280865159,10.752,596.896,438.484,366.914,322.298,291.971,271.556,256.417,235.171,227.532,215.130,201.442,190.981,182.247,172.041,160.746
280865190,14.859,8417.227,6491.072,5820.439,5432.943,5224.531,5118.335,5067.491,5026.542,5007.437,4910.297,4604.280,4215.732,3867.949,3514.604,3184.970
280865582,10.722,418.637,304.088,262.443,234.875,214.983,201.261,190.821,176.145,170.935,163.247,156.188,152.099,149.566,147.370,145.326
280865923,9.057,221.673,200.090,204.430,210.118,230.636,244.290,256.943,268.702,274.469,281.318,295.953,307.783,318.580,332.843,349.548
280865951,11.864,854.085,613.374,512.699,452.505,410.284,381.331,359.410,327.582,315.170,295.076,271.992,254.816,242.088,230.138,220.333
280866656,14.393,6853.710,4929.497,4291.402,3957.489,3715.479,3538.112,3384.424,3134.649,3048.500,2909.297,2785.250,2712.160,2663.140,2613.896,2558.507
280866822,11.080,569.325,428.834,380.238,349.890,331.925,317.633,306.534,289.690,283.260,272.947,261.462,252.639,246.216,240.898,237.254
280867781,10.342,348.417,257.848,230.303,213.126,204.216,197.019,191.325,182.736,180.146,176.087,173.276,172.147,172.016,172.456,172.683
280868464,12.849,3075.321,2339.906,2032.319,1874.493,1772.103,1704.895,1655.692,1590.803,1575.124,1556.626,1561.270,1585.242,1618.995,1667.901,1713.074
280868886,12.514,1389.911,1039.729,884.665,786.279,741.295,698.450,667.574,626.861,611.946,592.391,574.527,563.526,555.709,546.137,532.207
280869258,13.102,2474.021,1885.215,1630.207,1495.641,1398.729,1339.907,1294.334,1229.250,1207.302,1167.910,1120.691,1080.989,1048.840,1016.733,985.306
280909705,8.089,141.573,109.688,94.406,87.637,85.690,83.128,81.182,78.142,77.140,75.530,73.947,72.674,71.723,70.945,70.229
280910635,13.622,3356.165,2497.631,2085.818,1837.618,1657.999,1538.126,1446.164,1311.091,1258.962,1169.945,1063.273,978.418,909.508,835.807,763.618
280910638,13.862,3352.173,2571.988,2327.124,2160.387,2073.600,2009.920,1962.574,1894.403,1875.601,1845.960,1824.909,1814.833,1814.900,1828.983,1852.646
280910795,9.261,210.230,158.161,135.984,123.416,114.599,108.928,104.645,98.622,96.648,93.531,90.592,88.722,87.449,86.278,84.975
280910860,10.576,414.841,313.170,274.416,249.493,236.684,226.159,218.846,209.718,207.095,203.416,200.358,198.591,197.524,197.075,196.056
280911272,9.857,274.015,202.284,183.162,170.056,162.578,158.333,155.229,150.841,149.995,148.250,146.717,145.192,143.791,142.276,139.859
280911388,9.942,322.400,251.144,221.187,200.839,191.569,184.009,177.990,168.529,165.655,159.414,151.762,145.226,139.778,134.031,128.314
280911644,9.622,254.496,190.512,169.690,156.877,149.841,144.404,140.516,135.196,133.615,131.241,129.028,127.261,125.831,124.213,121.804
280911660,13.991,3945.850,2881.294,2394.263,2105.171,1916.854,1778.781,1672.795,1523.030,1467.896,1384.774,1302.755,1252.202,1221.603,1201.547,1197.827
280913582,9.254,225.081,171.157,151.675,139.800,135.477,129.987,125.432,118.043,114.995,110.152,104.468,99.593,95.321,90.221,84.433
280913823,13.598,3951.774,3163.219,2826.593,2684.665,2775.204,2748.932,2733.868,2711.456,2711.405,2717.395,2738.052,2744.857,2756.665,2779.430,2807.924
281495893,8.204,141.610,108.821,98.556,92.963,93.516,93.122,93.321,94.179,95.067,96.331,97.010,95.550,93.486,91.049,88.086
281495898,10.477,470.103,361.377,315.652,288.406,292.830,281.662,272.695,258.089,252.388,243.174,232.878,224.885,219.136,213.766,209.415
281496138,11.029,545.894,403.457,340.751,306.523,280.210,263.309,250.022,230.206,222.469,210.165,196.449,186.204,178.381,170.602,163.440
281496164,9.165,199.509,150.905,127.425,113.111,104.166,97.220,92.059,84.791,82.278,78.099,73.717,70.793,68.865,67.363,66.565
281575623,9.308,223.079,173.780,158.543,150.123,145.407,141.900,138.356,130.400,126.798,119.040,108.406,99.310,92.302,85.862,80.709
281582156,10.010,434.243,400.176,404.826,413.029,433.834,449.938,467.844,501.951,519.581,554.449,603.530,631.061,656.249,683.245,722.057
281582359,10.787,447.769,334.429,292.032,266.126,244.678,233.155,224.259,211.131,205.454,196.964,186.690,178.500,172.615,168.026,165.730
281582590,10.378,362.920,280.446,251.828,235.658,237.156,232.254,228.541,222.440,220.977,219.262,220.070,222.168,225.114,229.145,232.233
281582749,9.763,273.287,211.717,190.157,174.337,169.004,162.152,157.020,149.597,146.489,142.054,136.808,132.397,128.925,125.671,122.704
281630320,8.365,164.471,138.466,139.440,146.342,156.167,167.371,175.657,176.608,171.900,166.587,161.577,154.819,147.286,138.196,128.105
281631703,10.688,413.731,291.328,236.891,202.158,175.665,159.804,148.205,132.279,126.575,117.632,108.323,101.899,97.059,91.980,86.911
281633557,10.696,431.462,331.894,292.815,270.081,256.510,246.478,239.415,230.095,227.672,224.189,222.193,221.767,222.014,222.826,222.145
281634018,8.424,128.528,96.555,84.374,76.895,71.897,68.335,65.477,61.155,59.489,57.376,55.843,55.313,55.279,55.444,55.541
281635424,8.306,147.304,115.244,103.141,98.986,101.491,102.277,103.273,105.364,107.243,110.959,117.895,124.367,130.792,140.227,150.507
281635975,9.180,205.863,158.335,141.359,128.892,122.855,119.425,117.354,115.562,115.745,116.299,117.655,118.630,119.306,120.115,119.583
281636933,13.277,2443.354,1742.475,1462.152,1297.959,1188.951,1104.724,1036.760,933.240,892.598,827.188,754.679,701.450,661.382,621.780,586.776
281637522,8.175,129.377,102.251,95.035,90.285,85.784,84.116,83.117,81.922,82.117,81.901,81.621,80.886,80.177,79.630,78.946
284194255,7.217,126.059,110.090,110.557,109.267,111.247,111.989,112.904,113.443,113.549,114.131,115.410,115.658,115.615,114.850,112.809
284194284,9.694,259.118,190.713,164.377,145.899,136.263,127.737,121.179,111.472,107.683,101.641,94.932,90.123,86.796,84.053,82.460
284194569,9.872,310.221,231.479,195.656,176.170,162.092,152.990,145.743,134.635,130.079,122.823,114.344,107.798,102.852,98.105,94.066
284194584,11.299,618.977,455.231,387.519,340.871,309.375,287.334,270.842,247.475,238.732,224.970,210.133,199.807,192.536,186.177,181.402
284194837,9.623,255.057,194.591,170.411,154.994,142.497,133.846,126.586,115.005,110.593,103.769,96.974,92.437,89.170,85.971,83.065
284195157,12.005,896.917,646.413,537.700,466.847,411.958,375.847,348.408,309.324,294.970,272.544,249.271,233.197,221.214,208.906,197.316
284195833,8.167,140.703,116.426,112.266,115.458,122.099,127.904,132.555,136.656,141.352,144.586,151.790,158.145,165.556,174.358,184.527
284196430,10.325,323.391,244.214,213.647,197.735,190.295,185.810,183.598,183.826,186.255,191.910,203.069,215.588,229.617,250.164,271.620
284196481,7.773,132.826,118.227,117.352,119.449,120.551,119.436,118.563,112.975,110.605,104.869,98.115,92.556,88.054,83.719,79.884
284196649,10.387,380.854,282.363,237.193,212.913,201.275,190.761,183.297,173.785,170.639,166.272,162.365,160.261,159.441,159.748,160.956
284196801,10.677,457.896,365.355,340.935,321.334,327.213,320.739,316.405,310.221,308.872,307.583,309.125,311.969,317.016,326.937,342.369
284197176,10.266,336.663,248.096,208.403,182.336,164.382,151.703,142.306,128.707,123.594,114.864,104.720,97.063,91.207,85.399,80.201
287223031,12.813,1576.398,1161.542,1002.442,886.699,822.753,764.364,718.066,646.745,618.528,569.700,511.077,464.360,426.561,386.528,348.594
287223112,9.101,179.430,127.976,107.209,95.304,89.238,84.215,80.530,75.547,73.740,70.869,67.486,64.685,62.307,59.590,56.631
287223859,10.771,459.042,349.171,300.989,273.843,258.041,243.154,231.318,213.355,206.508,195.559,183.859,175.485,169.333,163.463,158.422
287273024,7.417,86.463,65.449,57.799,51.471,47.308,44.308,42.054,38.851,37.632,35.981,34.512,33.727,33.321,33.078,32.994
287298304,9.563,271.008,206.813,181.605,165.176,154.815,147.776,142.627,135.785,133.182,129.984,127.152,125.439,124.471,123.914,123.308
287298969,7.882,188.111,136.685,128.291,119.727,113.004,109.154,105.965,100.266,97.335,93.193,88.176,83.890,80.456,77.059,74.029
287299191,11.541,733.430,556.524,482.776,440.152,426.089,409.628,398.677,385.661,381.706,379.034,380.874,385.770,393.099,402.864,411.467
287328069,10.870,472.214,345.086,297.109,266.676,256.680,243.358,233.318,218.858,213.361,205.407,197.294,191.746,188.005,184.684,181.722
287328454,12.084,1006.590,736.937,622.057,551.152,497.698,462.877,436.374,398.529,385.429,364.338,343.189,328.717,317.368,304.151,289.053
287328848,14.316,5372.075,3759.540,3126.310,2752.316,2546.614,2350.507,2198.471,1974.200,1888.514,1746.603,1586.441,1466.882,1374.664,1279.992,1190.350
287328866,12.403,1430.329,1194.677,1129.427,1088.037,1078.286,1060.055,1041.087,990.368,966.241,909.628,824.773,744.879,677.715,606.172,537.475
287329624,8.221,140.819,107.543,91.906,84.618,79.847,76.607,74.129,70.437,69.435,67.582,66.065,65.446,65.569,66.667,69.043
287400644,9.364,248.932,184.172,161.098,149.985,145.112,141.831,139.801,137.739,137.724,138.029,139.176,139.959,140.844,142.708,144.672
287400661,13.284,2532.251,1933.135,1690.087,1575.247,1540.828,1515.388,1510.059,1535.754,1561.306,1621.460,1709.566,1777.136,1840.885,1934.542,2040.444
287401176,12.824,1680.360,1270.119,1132.233,1080.706,1114.954,1126.558,1147.154,1199.505,1230.147,1299.012,1392.201,1441.764,1473.012,1524.875,1592.663
287401358,10.958,497.908,376.081,315.308,280.929,258.298,240.952,226.077,207.917,200.240,188.431,175.714,166.409,159.131,151.438,143.573
287402009,9.054,211.232,159.045,140.368,126.618,117.764,111.898,107.702,102.115,100.231,97.514,94.917,93.209,92.037,90.968,89.675
287404510,13.013,2472.393,1967.593,1780.497,1691.882,1705.872,1713.089,1727.054,1756.808,1777.014,1816.254,1863.824,1876.635,1882.371,1909.548,1961.511
287405060,9.033,268.354,245.814,254.561,269.638,287.663,308.722,330.118,354.110,363.634,378.599,406.777,424.701,440.627,457.538,479.527
287438411,10.987,518.527,373.735,311.078,272.767,247.924,228.190,213.004,190.951,182.627,169.674,156.083,146.700,139.886,133.305,127.602
287438823,13.128,2656.781,2190.524,2051.048,2002.026,2020.952,2066.121,2124.199,2251.263,2331.600,2488.543,2707.535,2826.783,2896.580,3008.338,3152.591
289719518,6.375,115.243,121.729,140.231,159.118,167.620,175.085,183.506,196.301,203.770,211.650,223.614,234.364,246.158,258.409,273.213
289719675,9.307,216.832,158.397,132.682,118.060,110.279,103.251,97.784,89.927,87.155,83.167,79.764,78.012,77.010,76.066,74.884
289719858,8.576,196.193,173.095,175.381,181.576,186.126,190.902,194.074,191.647,189.307,184.571,180.175,175.538,171.671,165.674,158.355
289719891,13.509,3303.056,2830.108,2754.098,2774.470,2818.909,2879.094,2901.523,2792.170,2705.189,2529.578,2286.744,2065.261,1887.966,1712.075,1558.818
289719940,11.125,560.057,409.626,352.488,318.453,291.784,273.639,259.511,239.314,232.360,221.952,212.776,207.746,204.539,201.494,197.790
289720130,10.703,416.810,310.312,264.049,237.701,222.217,207.892,196.442,178.954,171.964,160.776,148.209,138.860,131.806,124.891,118.828
289720470,7.228,124.239,110.657,106.271,102.420,103.437,103.388,103.903,105.167,105.853,107.308,108.395,107.516,105.916,104.487,102.802
289720545,13.517,2509.713,2100.502,1938.901,1878.652,1835.834,1841.930,1857.632,1884.872,1888.192,1877.423,1783.346,1631.888,1486.906,1333.617,1187.385
289720985,9.917,271.573,200.082,163.558,143.670,131.227,121.296,113.964,103.888,100.166,94.966,90.155,87.347,85.550,83.826,82.159
289721006,12.295,1158.200,864.315,746.650,666.432,617.981,577.157,545.088,495.812,476.099,442.832,403.340,372.353,347.747,322.348,298.421
289721074,15.633,11099.505,8050.993,6571.337,5768.204,5395.147,4999.393,4682.501,4203.459,4023.341,3725.589,3394.018,3141.097,2935.047,2709.384,2486.007
289721164,9.782,257.063,189.521,164.767,149.791,138.827,132.470,127.920,122.017,119.910,117.273,114.910,113.375,112.350,111.414,109.968
289730215,10.937,504.483,381.543,322.443,286.376,260.619,241.643,226.974,205.819,198.211,186.716,175.792,168.938,164.048,158.889,153.599
289730802,12.515,1452.194,1186.822,1102.146,1104.969,1137.611,1189.484,1234.121,1301.485,1344.195,1385.743,1401.104,1341.790,1260.047,1166.009,1065.930
289730842,11.757,809.459,601.869,513.671,469.329,442.602,421.541,405.169,380.766,371.182,355.871,337.599,322.338,309.610,295.854,281.657
289730892,8.417,167.474,150.600,149.853,153.056,155.753,159.030,161.410,160.508,159.175,156.996,155.816,154.044,151.658,148.386,143.348
289731195,12.280,1050.143,740.828,619.485,543.063,494.863,458.005,429.844,389.466,374.192,351.086,327.054,310.374,297.923,285.308,273.518
289731220,4.884,42.541,38.083,36.608,37.270,39.107,40.601,41.645,42.061,42.327,41.797,40.818,39.116,37.317,35.182,32.947
289731530,12.963,1807.219,1313.923,1093.350,965.675,873.981,810.537,761.494,690.222,664.627,623.264,580.406,551.081,529.630,508.891,490.432
289731600,14.334,4914.582,3631.656,3062.115,2696.450,2437.649,2242.553,2088.722,1858.181,1769.320,1628.561,1476.997,1369.366,1289.779,1212.491,1145.905
289731700,5.786,69.973,58.324,54.514,53.270,54.967,56.407,58.213,62.149,64.027,68.679,75.182,78.581,80.370,83.617,88.373
289732211,10.306,370.458,277.417,239.025,217.946,203.414,193.020,184.747,171.960,166.589,158.262,148.393,140.303,133.651,126.464,119.274
289732276,8.816,163.456,125.458,109.590,100.960,97.238,93.260,90.266,85.978,84.594,82.841,81.992,82.077,82.467,82.812,82.116
289732373,11.575,692.459,537.987,471.777,433.703,415.928,394.531,375.287,342.868,330.312,311.706,294.622,283.850,275.845,267.105,257.521
289791067,8.927,169.538,122.847,104.294,92.652,85.096,79.254,74.623,67.623,64.972,60.618,55.856,52.412,49.845,47.359,45.220
289791068,12.080,1004.941,734.555,639.541,572.737,525.519,492.253,467.028,430.320,416.387,392.853,365.783,345.885,331.819,320.316,313.448
290171806,12.726,1705.223,1280.813,1095.214,988.761,929.122,877.831,837.900,779.371,759.542,727.559,696.732,676.105,660.084,641.049,617.633
290171816,10.690,404.076,288.251,241.558,211.644,192.613,177.410,165.573,147.968,140.967,129.940,117.507,108.086,100.621,92.719,85.130
290177714,11.573,682.268,510.634,436.287,392.269,362.193,338.957,320.357,292.041,281.004,262.906,242.735,228.090,217.425,207.880,200.736
290178078,11.158,560.358,389.360,324.624,290.633,269.719,251.770,237.981,218.313,211.084,200.348,189.783,182.966,178.226,173.730,169.723
290178137,9.738,334.295,315.069,349.861,380.970,408.923,438.723,469.788,500.100,509.624,522.861,550.409,569.198,584.688,599.036,613.337
290654477,9.742,282.159,219.040,198.211,185.846,184.765,183.990,183.782,183.472,184.931,185.883,186.806,185.345,183.201,180.207,175.713
290654532,10.710,428.691,312.419,267.395,243.745,228.407,215.328,204.312,186.255,178.873,166.600,152.516,141.989,134.250,127.221,121.886
290654875,10.572,380.502,272.401,226.346,200.172,188.798,175.518,164.792,148.365,142.033,131.434,119.502,110.665,104.000,97.469,91.742
290655395,10.086,302.428,222.290,187.437,165.434,149.764,138.947,130.360,117.697,113.083,106.016,99.050,94.370,90.778,86.786,82.555
290656096,10.244,330.682,246.207,209.867,186.915,170.160,158.627,149.677,136.617,131.792,124.272,116.459,110.905,106.572,101.785,96.851
290657527,10.305,359.639,273.622,238.358,222.716,217.863,211.264,206.253,199.029,198.510,196.036,195.429,196.497,198.705,202.184,205.655
290657635,9.439,474.833,352.115,301.905,269.571,247.953,231.247,218.341,199.566,192.800,182.272,171.814,164.874,159.790,154.421,148.859
290658318,13.995,4705.939,3727.512,3374.980,3177.699,2957.503,2815.349,2682.193,2427.810,2313.059,2111.531,1870.238,1689.593,1560.057,1445.308,1357.830
290658506,9.097,193.030,147.489,130.417,119.778,112.200,107.251,103.587,98.513,96.797,93.872,90.440,87.500,84.956,82.110,78.863
290658558,11.177,535.485,393.934,333.930,298.397,274.807,258.153,245.480,226.912,219.229,206.760,191.200,178.246,167.536,155.926,144.222
290714542,10.138,396.772,318.435,285.924,269.554,273.942,268.380,264.981,260.155,258.985,256.279,251.908,246.165,241.112,237.002,234.262
290716821,6.996,119.614,104.547,99.314,98.823,99.726,101.239,102.797,104.556,105.710,107.750,111.403,113.847,115.596,118.181,120.463
290717316,10.606,494.867,447.273,448.871,473.317,509.550,546.975,581.001,622.743,652.985,684.046,735.811,767.822,798.485,828.187,866.759
290717677,12.929,3101.004,2314.112,1970.826,1765.612,1629.474,1517.441,1431.395,1303.833,1252.108,1171.316,1077.972,1004.652,944.821,879.761,815.513
290717757,8.746,176.408,134.647,117.193,108.400,103.698,99.593,96.797,93.283,91.926,89.861,86.818,83.754,81.221,78.815,76.776
290717924,10.858,498.955,368.792,320.824,295.057,283.192,270.323,260.015,244.057,238.090,227.862,216.096,206.719,199.280,191.534,184.034
290718015,10.824,490.522,410.283,390.795,378.813,379.281,375.434,374.574,375.356,374.791,381.095,394.427,407.592,423.306,445.199,471.579
290718944,9.803,275.790,214.336,186.209,168.696,158.300,150.315,144.617,137.081,134.763,131.691,129.912,129.895,130.698,131.894,132.263
290749754,10.378,365.315,293.965,263.700,247.085,238.882,234.753,231.885,228.171,227.872,227.363,228.001,228.419,229.755,233.338,239.120
290750058,7.319,90.905,69.122,59.390,53.685,49.791,46.857,44.548,41.026,39.622,37.354,34.745,32.746,31.211,29.685,28.299
290751023,8.839,214.871,194.922,199.263,205.334,204.378,207.744,211.040,211.813,210.518,209.153,206.951,202.328,197.154,190.698,183.019
290751518,11.805,846.886,622.269,537.932,486.250,455.527,430.447,410.681,382.326,372.543,357.433,343.629,336.000,332.282,330.855,332.226
290751560,6.475,74.533,59.311,54.274,52.100,51.520,51.509,51.599,51.727,51.839,52.149,52.320,51.696,50.909,50.171,49.409
290751651,11.305,570.413,414.715,354.146,313.851,285.583,264.828,248.219,223.216,213.924,198.658,182.236,170.420,161.458,152.293,143.703
290753152,8.558,174.427,145.245,138.834,139.069,141.814,147.321,152.995,163.330,168.620,179.738,195.514,203.376,206.818,213.786,224.037
290753211,9.394,298.686,244.205,229.259,227.152,226.619,230.509,233.702,235.660,237.304,239.664,244.766,247.579,249.725,253.775,258.662
290753595,9.377,230.459,176.302,160.620,151.710,151.976,149.636,147.759,144.100,142.679,140.595,138.476,136.214,134.255,132.486,130.712
290753666,8.487,1951.880,1619.173,1485.088,1417.832,1445.075,1435.180,1436.442,1441.341,1456.599,1466.911,1474.782,1462.376,1448.940,1432.348,1413.946
290753938,10.997,489.307,369.282,314.900,284.044,262.675,247.932,236.733,220.606,214.588,204.858,193.778,185.177,178.380,171.304,164.415
290754568,9.679,278.633,216.820,189.860,178.962,185.935,184.232,182.846,179.772,180.396,179.778,180.502,181.136,182.011,183.013,182.820
290754629,8.166,135.537,103.765,91.707,83.291,77.669,73.636,70.456,65.623,63.788,60.916,57.952,55.982,54.777,54.024,54.008
290754830,9.759,267.815,201.722,176.923,164.282,164.793,161.379,159.026,156.218,155.870,155.267,154.729,153.371,151.710,149.779,146.654
290754931,13.535,2950.186,2274.340,2071.399,1986.940,2098.333,2109.695,2109.610,2067.640,2082.160,2054.520,2045.885,2041.479,2040.577,2029.232,1993.404
